enrollment_id,student_id,course_id,enrollment_date
7842,3124,40,2024-08-17
7843,2128,40,2024-08-21
7844,3974,40,2024-08-05
7845,5420,40,2024-08-31
7846,1664,40,2024-09-06
7847,8031,40,2024-08-24
7848,4914,40,2024-08-16
7849,3311,40,2024-09-07
7850,4137,40,2024-09-29
7851,5313,40,2024-08-13
7852,2639,40,2024-08-10
7853,5979,40,2024-09-25
7854,9938,40,2024-08-17
7855,5084,40,2024-09-13
7856,8964,40,2024-08-26
7857,6826,40,2024-09-01
7858,5408,40,2024-09-20
7859,3315,40,2024-09-09
7860,599,40,2024-09-08
7861,8138,40,2024-09-17
7862,7049,40,2024-08-11
7863,8993,40,2024-09-12
7864,9361,40,2024-09-11
7865,4615,40,2024-09-19
7866,5367,40,2024-08-02
7867,8713,40,2024-08-06
7868,6516,40,2024-08-06
7869,8839,40,2024-08-09
7870,4387,40,2024-08-16
7871,9227,40,2024-09-26
7872,8084,40,2024-08-28
7873,4947,40,2024-09-13
7874,9406,40,2024-09-27
7875,1779,40,2024-08-07
7876,7678,40,2024-08-04
7877,3242,40,2024-09-20
7878,2364,40,2024-08-11
7879,552,40,2024-08-19
7880,7631,40,2024-09-25
7881,5262,40,2024-08-04
7882,1099,40,2024-09-11
7883,3384,40,2024-08-12
7884,63,40,2024-09-29
7885,5567,40,2024-08-03
7886,8687,40,2024-08-24
7887,4138,40,2024-08-04
7888,9772,40,2024-09-28
7889,4479,40,2024-08-23
7890,5361,40,2024-08-05
7891,6844,40,2024-08-13
7892,7822,40,2024-08-10
7893,9388,40,2024-08-20
7894,6083,40,2024-08-31
7895,2715,40,2024-08-03
7896,1105,40,2024-08-04
7897,1101,40,2024-09-24
7898,8569,40,2024-08-03
7899,9658,40,2024-08-05
7900,9052,40,2024-08-05
7901,6145,40,2024-08-12
7902,9178,40,2024-08-20
7903,2236,40,2024-09-12
7904,6915,40,2024-09-26
7905,9205,40,2024-08-19
7906,8658,40,2024-09-04
7907,1609,40,2024-08-20
7908,8097,40,2024-09-18
7909,2925,40,2024-09-28
7910,4229,40,2024-08-04
7911,4951,40,2024-08-21
7912,688,40,2024-09-22
7913,6571,40,2024-09-29
7914,7230,40,2024-09-21
7915,6538,40,2024-08-03
7916,5744,40,2024-08-27
7917,6309,40,2024-08-04
7918,6050,40,2024-09-06
7919,1555,40,2024-09-16
7920,4738,40,2024-09-14
7921,3412,40,2024-08-28
7922,1683,40,2024-08-10
7923,2153,40,2024-08-23
7924,9096,40,2024-08-29
7925,1074,40,2024-08-30
7926,224,40,2024-09-30
7927,8873,40,2024-08-31
7928,97,40,2024-09-12
7929,7331,40,2024-09-16
7930,1479,40,2024-08-05
7931,7352,40,2024-09-12
7932,8030,40,2024-08-02
7933,6362,40,2024-09-16
7934,9738,40,2024-09-26
7935,7982,40,2024-09-21
7936,3793,40,2024-09-15
7937,8769,40,2024-08-25
7938,6277,40,2024-09-19
7939,3983,40,2024-08-07
7940,1878,40,2024-08-06
7941,3249,40,2024-08-05
7942,727,40,2024-09-22
7943,8083,40,2024-09-23
7944,7697,40,2024-09-21
7945,5712,40,2024-09-13
7946,8578,40,2024-09-24
7947,4977,40,2024-09-24
7948,3610,40,2024-09-12
7949,4612,40,2024-09-08
7950,540,40,2024-08-20
7951,3764,40,2024-09-04
7952,2009,40,2024-09-18
7953,8213,40,2024-08-11
7954,1778,40,2024-08-27
7955,399,40,2024-09-25
7956,7284,40,2024-08-15
7957,2508,40,2024-09-04
7958,3877,40,2024-08-17
7959,746,40,2024-09-15
7960,2232,40,2024-09-18
7961,6969,40,2024-08-11
7962,6427,40,2024-09-23
7963,626,40,2024-08-17
7964,2950,40,2024-08-10
7965,3195,40,2024-08-27
7966,4161,40,2024-08-18
7967,2836,40,2024-09-25
7968,7967,40,2024-09-08
7969,9791,40,2024-09-07
7970,6354,40,2024-08-14
7971,9683,40,2024-09-05
7972,1582,40,2024-09-30
7973,7179,40,2024-08-14
7974,5765,40,2024-08-30
7975,8401,40,2024-09-17
7976,9831,40,2024-09-13
7977,6678,40,2024-09-19
7978,2954,40,2024-09-09
7979,6689,40,2024-09-14
7980,562,40,2024-09-13
7981,2102,40,2024-09-24
7982,4362,40,2024-08-02
7983,5038,40,2024-08-31
7984,5426,40,2024-08-19
7985,9649,40,2024-08-07
7986,140,40,2024-09-10
7987,3994,40,2024-08-11
7988,5814,40,2024-08-16
7989,7845,40,2024-09-18
7990,7297,40,2024-08-07
7991,2233,40,2024-08-19
7992,1532,40,2024-09-27
7993,7173,40,2024-09-16
7994,7373,40,2024-08-31
7995,7763,40,2024-08-16
7996,7767,40,2024-08-13
7997,7326,40,2024-08-19
7998,5375,40,2024-09-19
7999,6031,40,2024-09-24
8000,2755,40,2024-08-24
8001,7050,41,2024-09-22
8002,6678,41,2024-08-21
8003,7906,41,2024-08-13
8004,111,41,2024-08-29
8005,7242,41,2024-09-23
8006,2498,41,2024-09-15
8007,7533,41,2024-08-30
8008,9884,41,2024-09-04
8009,4207,41,2024-08-14
8010,2564,41,2024-09-09
8011,1676,41,2024-09-29
8012,2328,41,2024-09-30
8013,6971,41,2024-09-18
8014,3801,41,2024-08-25
8015,7454,41,2024-09-14
8016,1228,41,2024-09-08
8017,5615,41,2024-09-26
8018,3307,41,2024-09-05
8019,8759,41,2024-09-12
8020,1685,41,2024-09-17
8021,1468,41,2024-08-21
8022,6072,41,2024-08-25
8023,6715,41,2024-08-22
8024,908,41,2024-08-24
8025,4362,41,2024-09-02
8026,8286,41,2024-08-17
8027,3642,41,2024-09-13
8028,4071,41,2024-09-22
8029,927,41,2024-08-21
8030,1965,41,2024-09-25
8031,7075,41,2024-09-22
8032,9052,41,2024-09-14
8033,599,41,2024-08-30
8034,8452,41,2024-09-23
8035,4484,41,2024-09-17
8036,7413,41,2024-08-13
8037,8201,41,2024-09-16
8038,2457,41,2024-09-25
8039,8054,41,2024-09-16
8040,6341,41,2024-09-25
8041,5314,41,2024-08-03
8042,9664,41,2024-08-13
8043,4469,41,2024-08-30
8044,778,41,2024-09-29
8045,6585,41,2024-09-18
8046,6804,41,2024-08-23
8047,2990,41,2024-09-22
8048,5260,41,2024-09-11
8049,2976,41,2024-08-28
8050,6938,41,2024-09-19
8051,3272,41,2024-08-25
8052,9651,41,2024-09-04
8053,2806,41,2024-09-22
8054,3167,41,2024-08-13
8055,9372,41,2024-08-16
8056,8775,41,2024-09-15
8057,1958,41,2024-09-11
8058,291,41,2024-09-10
8059,45,41,2024-08-20
8060,4738,41,2024-09-04
8061,6571,41,2024-09-20
8062,3002,41,2024-09-11
8063,7872,41,2024-09-15
8064,3429,41,2024-08-11
8065,8213,41,2024-09-09
8066,6853,41,2024-08-29
8067,7679,41,2024-09-11
8068,9076,41,2024-09-15
8069,9808,41,2024-09-26
8070,4596,41,2024-08-31
8071,7441,41,2024-08-04
8072,4996,41,2024-08-29
8073,4802,41,2024-09-28
8074,9345,41,2024-09-09
8075,1220,41,2024-08-18
8076,8982,41,2024-08-28
8077,3017,41,2024-08-24
8078,9093,41,2024-09-08
8079,4289,41,2024-09-26
8080,8318,41,2024-08-27
8081,8516,41,2024-08-17
8082,7517,41,2024-08-02
8083,8351,41,2024-09-21
8084,7973,41,2024-08-25
8085,3557,41,2024-09-20
8086,8766,41,2024-08-18
8087,1027,41,2024-08-04
8088,5164,41,2024-08-28
8089,2084,41,2024-09-14
8090,964,41,2024-08-04
8091,4109,41,2024-09-25
8092,2496,41,2024-08-17
8093,1967,41,2024-08-12
8094,7614,41,2024-08-04
8095,1718,41,2024-08-07
8096,8961,41,2024-08-25
8097,3774,41,2024-09-16
8098,2233,41,2024-09-12
8099,8688,41,2024-09-07
8100,7907,41,2024-09-22
8101,9625,41,2024-09-26
8102,8987,41,2024-09-09
8103,2474,41,2024-09-08
8104,7153,41,2024-08-15
8105,4436,41,2024-09-11
8106,1932,41,2024-09-29
8107,378,41,2024-09-08
8108,3373,41,2024-09-23
8109,4648,41,2024-09-16
8110,3627,41,2024-08-23
8111,4721,41,2024-09-01
8112,7003,41,2024-09-20
8113,5205,41,2024-09-01
8114,8210,41,2024-09-06
8115,3937,41,2024-09-23
8116,4138,41,2024-09-03
8117,8844,41,2024-09-09
8118,542,41,2024-08-28
8119,4619,41,2024-08-02
8120,569,41,2024-09-05
8121,1852,41,2024-08-15
8122,8363,41,2024-09-29
8123,9220,41,2024-08-20
8124,8754,41,2024-09-18
8125,3416,41,2024-09-22
8126,244,41,2024-08-22
8127,4646,41,2024-09-17
8128,7286,41,2024-08-17
8129,3945,41,2024-09-13
8130,4356,41,2024-09-19
8131,419,41,2024-08-25
8132,9506,41,2024-09-15
8133,3987,41,2024-08-15
8134,5873,41,2024-08-13
8135,6516,41,2024-09-23
8136,6837,41,2024-08-25
8137,3667,41,2024-09-01
8138,209,41,2024-08-16
8139,3710,41,2024-08-29
8140,7186,41,2024-09-15
8141,1490,41,2024-08-25
8142,834,41,2024-08-27
8143,9605,41,2024-09-17
8144,436,41,2024-09-02
8145,4295,41,2024-09-03
8146,5267,41,2024-09-14
8147,6304,41,2024-08-31
8148,4211,41,2024-08-22
8149,3833,41,2024-08-06
8150,3556,41,2024-09-15
8151,8692,41,2024-09-05
8152,8578,41,2024-09-29
8153,7414,41,2024-08-02
8154,2068,41,2024-09-15
8155,1337,41,2024-09-06
8156,3983,41,2024-09-20
8157,9896,41,2024-09-13
8158,2622,41,2024-08-03
8159,5097,41,2024-08-24
8160,2808,41,2024-09-06
8161,8747,41,2024-08-11
8162,1099,41,2024-08-30
8163,6589,41,2024-09-29
8164,7173,41,2024-09-13
8165,2698,41,2024-09-11
8166,616,41,2024-08-05
8167,1769,41,2024-08-31
8168,6829,41,2024-09-19
8169,2823,41,2024-08-17
8170,139,41,2024-09-13
8171,6844,41,2024-08-05
8172,7581,41,2024-09-07
8173,8462,41,2024-09-05
8174,2702,41,2024-08-03
8175,1917,41,2024-09-24
8176,5818,41,2024-08-10
8177,4454,41,2024-09-01
8178,5355,41,2024-08-29
8179,2925,41,2024-08-10
8180,5313,41,2024-08-04
8181,8549,41,2024-08-07
8182,3249,41,2024-09-14
8183,5956,41,2024-08-13
8184,7932,41,2024-09-06
8185,7762,41,2024-09-10
8186,3995,41,2024-09-08
8187,464,41,2024-09-30
8188,82,41,2024-08-02
8189,58,41,2024-09-21
8190,8946,41,2024-09-30
8191,655,41,2024-09-17
8192,5642,41,2024-08-27
8193,6724,41,2024-09-25
8194,6983,41,2024-09-28
8195,1559,41,2024-08-07
8196,84,41,2024-08-31
8197,9154,41,2024-08-08
8198,5292,41,2024-09-19
8199,4989,41,2024-08-04
8200,1074,41,2024-08-15
8201,6324,42,2024-09-17
8202,7067,42,2024-08-29
8203,5583,42,2024-08-03
8204,9838,42,2024-09-15
8205,370,42,2024-09-19
8206,8012,42,2024-08-04
8207,9196,42,2024-08-22
8208,2129,42,2024-08-23
8209,8123,42,2024-08-03
8210,7720,42,2024-09-27
8211,948,42,2024-08-31
8212,647,42,2024-09-08
8213,1587,42,2024-08-23
8214,4060,42,2024-09-19
8215,1570,42,2024-08-06
8216,2409,42,2024-09-03
8217,4722,42,2024-09-12
8218,293,42,2024-08-13
8219,3867,42,2024-09-26
8220,434,42,2024-09-15
8221,4084,42,2024-09-08
8222,8343,42,2024-08-04
8223,4852,42,2024-08-17
8224,7180,42,2024-09-18
8225,3099,42,2024-09-02
8226,5918,42,2024-09-27
8227,7747,42,2024-08-23
8228,9830,42,2024-09-17
8229,1816,42,2024-09-18
8230,7205,42,2024-08-05
8231,3707,42,2024-08-30
8232,1663,42,2024-08-23
8233,9114,42,2024-08-20
8234,1564,42,2024-08-09
8235,6111,42,2024-09-08
8236,3462,42,2024-08-30
8237,2968,42,2024-09-21
8238,8975,42,2024-09-20
8239,9415,42,2024-09-27
8240,8524,42,2024-08-25
8241,4192,42,2024-08-30
8242,3567,42,2024-09-05
8243,8661,42,2024-08-10
8244,8126,42,2024-08-07
8245,7556,42,2024-09-03
8246,7172,42,2024-08-19
8247,2921,42,2024-09-02
8248,5268,42,2024-09-25
8249,3998,42,2024-09-01
8250,2304,42,2024-08-23
8251,8630,42,2024-09-28
8252,869,42,2024-09-09
8253,4607,42,2024-09-29
8254,6389,42,2024-09-14
8255,991,42,2024-09-27
8256,3138,42,2024-08-07
8257,3933,42,2024-08-24
8258,3762,42,2024-08-03
8259,9532,42,2024-08-29
8260,6310,42,2024-08-27
8261,8892,42,2024-08-13
8262,662,42,2024-09-02
8263,2133,42,2024-09-27
8264,4100,42,2024-08-09
8265,3576,42,2024-09-13
8266,2335,42,2024-09-22
8267,3769,42,2024-08-18
8268,8047,42,2024-08-20
8269,9777,42,2024-09-18
8270,9008,42,2024-09-23
8271,9413,42,2024-09-08
8272,2969,42,2024-09-29
8273,1647,42,2024-08-04
8274,8794,42,2024-09-08
8275,9813,42,2024-09-13
8276,2113,42,2024-08-20
8277,4723,42,2024-09-06
8278,1662,42,2024-09-19
8279,2673,42,2024-09-20
8280,4663,42,2024-09-23
8281,4515,42,2024-08-20
8282,4820,42,2024-09-09
8283,9160,42,2024-09-02
8284,4086,42,2024-09-09
8285,8022,42,2024-08-25
8286,8924,42,2024-09-16
8287,1314,42,2024-08-20
8288,1735,42,2024-09-23
8289,4335,42,2024-09-26
8290,9648,42,2024-08-20
8291,7465,42,2024-08-29
8292,5114,42,2024-08-08
8293,4163,42,2024-08-18
8294,836,42,2024-08-14
8295,5250,42,2024-08-10
8296,3207,42,2024-09-24
8297,6859,42,2024-09-13
8298,4719,42,2024-09-06
8299,6239,42,2024-09-27
8300,169,42,2024-08-05
8301,2917,42,2024-08-03
8302,8555,42,2024-08-15
8303,3773,42,2024-08-13
8304,8085,42,2024-09-03
8305,3551,42,2024-09-24
8306,9928,42,2024-09-19
8307,1728,42,2024-09-10
8308,8129,42,2024-09-07
8309,1454,42,2024-08-16
8310,3097,42,2024-09-09
8311,7755,42,2024-08-24
8312,8130,42,2024-08-02
8313,1788,42,2024-08-13
8314,7423,42,2024-09-26
8315,503,42,2024-08-13
8316,3834,42,2024-08-29
8317,6337,42,2024-09-11
8318,8337,42,2024-09-16
8319,4549,42,2024-09-03
8320,2750,42,2024-09-26
8321,1495,42,2024-09-07
8322,3894,42,2024-08-31
8323,3032,42,2024-08-11
8324,6411,42,2024-09-30
8325,4798,42,2024-08-24
8326,5674,42,2024-08-08
8327,3988,42,2024-08-30
8328,2847,42,2024-08-20
8329,2381,42,2024-08-27
8330,5119,42,2024-08-16
8331,912,42,2024-09-20
8332,6564,42,2024-08-17
8333,8891,42,2024-08-17
8334,9963,42,2024-08-11
8335,6961,42,2024-09-22
8336,9781,42,2024-09-02
8337,4252,42,2024-08-21
8338,465,42,2024-08-30
8339,7437,42,2024-09-18
8340,6884,42,2024-09-29
8341,1983,42,2024-08-08
8342,3058,42,2024-09-04
8343,8988,42,2024-09-14
8344,8076,42,2024-09-10
8345,8538,42,2024-08-23
8346,5480,42,2024-08-26
8347,6613,42,2024-09-09
8348,5183,42,2024-08-29
8349,9654,42,2024-08-17
8350,9986,42,2024-08-30
8351,2302,42,2024-09-23
8352,800,42,2024-09-24
8353,1131,42,2024-09-28
8354,4563,42,2024-08-18
8355,548,42,2024-08-03
8356,1263,42,2024-09-22
8357,3678,42,2024-08-03
8358,4055,42,2024-08-29
8359,8928,42,2024-09-07
8360,3618,42,2024-08-15
8361,2444,42,2024-08-07
8362,9396,42,2024-09-29
8363,9341,42,2024-08-18
8364,6018,42,2024-09-06
8365,6395,42,2024-09-20
8366,1934,42,2024-09-05
8367,1019,42,2024-09-08
8368,8271,42,2024-09-11
8369,7975,42,2024-08-28
8370,6822,42,2024-08-14
8371,7854,42,2024-08-02
8372,7306,42,2024-09-27
8373,3383,42,2024-09-08
8374,2958,42,2024-08-18
8375,1910,42,2024-09-15
8376,2671,42,2024-09-20
8377,90,42,2024-08-13
8378,999,42,2024-08-09
8379,3676,42,2024-09-29
8380,265,42,2024-08-10
8381,7966,42,2024-09-26
8382,2751,42,2024-09-15
8383,2223,42,2024-09-28
8384,8881,42,2024-08-29
8385,4983,42,2024-08-21
8386,6478,42,2024-08-03
8387,8404,42,2024-08-28
8388,747,42,2024-08-13
8389,5606,42,2024-08-28
8390,4434,42,2024-08-07
8391,8852,42,2024-09-03
8392,5838,42,2024-08-11
8393,317,42,2024-09-25
8394,5663,42,2024-09-12
8395,8546,42,2024-09-17
8396,5484,42,2024-08-27
8397,2515,42,2024-08-22
8398,3579,42,2024-08-26
8399,5638,42,2024-09-12
8400,7707,42,2024-09-22
8401,9009,43,2024-08-02
8402,3190,43,2024-09-16
8403,8381,43,2024-08-13
8404,8648,43,2024-08-10
8405,6310,43,2024-08-02
8406,4169,43,2024-09-25
8407,3363,43,2024-09-15
8408,3466,43,2024-08-11
8409,423,43,2024-08-11
8410,1630,43,2024-09-12
8411,7587,43,2024-09-03
8412,2893,43,2024-09-19
8413,9760,43,2024-09-15
8414,7927,43,2024-08-04
8415,1624,43,2024-09-27
8416,9545,43,2024-08-16
8417,7685,43,2024-09-10
8418,914,43,2024-09-26
8419,8916,43,2024-09-28
8420,5569,43,2024-09-22
8421,7066,43,2024-08-10
8422,8448,43,2024-08-11
8423,1437,43,2024-09-13
8424,9690,43,2024-08-27
8425,3455,43,2024-09-09
8426,8797,43,2024-09-26
8427,8514,43,2024-08-02
8428,2762,43,2024-08-03
8429,6772,43,2024-09-05
8430,5606,43,2024-09-04
8431,606,43,2024-09-08
8432,3529,43,2024-08-07
8433,7449,43,2024-09-26
8434,4999,43,2024-09-22
8435,3639,43,2024-09-25
8436,6574,43,2024-09-30
8437,8848,43,2024-09-28
8438,3512,43,2024-09-04
8439,41,43,2024-08-21
8440,9298,43,2024-08-18
8441,1788,43,2024-08-31
8442,3097,43,2024-09-14
8443,2640,43,2024-09-21
8444,6922,43,2024-09-07
8445,8215,43,2024-09-03
8446,1419,43,2024-09-20
8447,4455,43,2024-09-05
8448,2237,43,2024-08-11
8449,2563,43,2024-09-06
8450,3985,43,2024-09-28
8451,1880,43,2024-09-11
8452,2351,43,2024-09-10
8453,1189,43,2024-08-18
8454,7011,43,2024-08-13
8455,4964,43,2024-08-09
8456,6696,43,2024-09-30
8457,3413,43,2024-08-14
8458,3022,43,2024-08-25
8459,5377,43,2024-09-06
8460,4731,43,2024-08-14
8461,5285,43,2024-08-19
8462,9965,43,2024-08-11
8463,1306,43,2024-08-09
8464,8907,43,2024-08-31
8465,7353,43,2024-08-10
8466,2014,43,2024-08-12
8467,1583,43,2024-09-16
8468,1594,43,2024-09-05
8469,207,43,2024-08-28
8470,4272,43,2024-08-04
8471,979,43,2024-09-13
8472,7390,43,2024-08-14
8473,2133,43,2024-09-12
8474,6528,43,2024-09-19
8475,8526,43,2024-08-16
8476,6783,43,2024-08-12
8477,1347,43,2024-09-10
8478,191,43,2024-09-14
8479,2445,43,2024-08-13
8480,1098,43,2024-08-16
8481,8322,43,2024-08-20
8482,5605,43,2024-09-02
8483,4429,43,2024-08-21
8484,4794,43,2024-09-14
8485,4540,43,2024-08-07
8486,8783,43,2024-08-27
8487,7861,43,2024-08-04
8488,8368,43,2024-09-12
8489,8661,43,2024-09-17
8490,4961,43,2024-08-11
8491,2958,43,2024-09-11
8492,3243,43,2024-08-30
8493,5566,43,2024-08-02
8494,9354,43,2024-08-16
8495,1735,43,2024-09-15
8496,1861,43,2024-09-09
8497,5458,43,2024-09-05
8498,8022,43,2024-09-18
8499,5206,43,2024-08-20
8500,5893,43,2024-08-17
8501,160,43,2024-08-08
8502,5307,43,2024-08-27
8503,9650,43,2024-08-30
8504,2020,43,2024-08-03
8505,6525,43,2024-08-27
8506,749,43,2024-09-09
8507,510,43,2024-08-31
8508,9727,43,2024-08-27
8509,8811,43,2024-08-27
8510,9519,43,2024-09-09
8511,3158,43,2024-09-03
8512,6484,43,2024-08-29
8513,4607,43,2024-09-29
8514,2383,43,2024-08-11
8515,370,43,2024-08-30
8516,7465,43,2024-08-13
8517,6119,43,2024-09-05
8518,9680,43,2024-08-22
8519,4118,43,2024-08-02
8520,4445,43,2024-09-12
8521,4172,43,2024-09-25
8522,9160,43,2024-08-17
8523,4790,43,2024-09-19
8524,8135,43,2024-09-28
8525,8841,43,2024-09-09
8526,4663,43,2024-08-15
8527,1816,43,2024-09-21
8528,6028,43,2024-09-30
8529,4045,43,2024-08-12
8530,6731,43,2024-08-28
8531,8445,43,2024-09-21
8532,7629,43,2024-09-28
8533,6448,43,2024-08-31
8534,8975,43,2024-08-12
8535,4633,43,2024-09-06
8536,9986,43,2024-08-11
8537,3301,43,2024-09-29
8538,6464,43,2024-08-17
8539,6351,43,2024-09-28
8540,805,43,2024-09-09
8541,9608,43,2024-08-19
8542,486,43,2024-09-23
8543,2693,43,2024-08-15
8544,7667,43,2024-08-03
8545,5250,43,2024-09-25
8546,1263,43,2024-09-24
8547,4423,43,2024-08-16
8548,3142,43,2024-09-12
8549,8694,43,2024-08-16
8550,6319,43,2024-09-03
8551,3481,43,2024-09-23
8552,9133,43,2024-08-27
8553,8778,43,2024-09-22
8554,6797,43,2024-09-12
8555,5368,43,2024-08-21
8556,2769,43,2024-08-03
8557,7868,43,2024-08-04
8558,3212,43,2024-08-04
8559,9631,43,2024-09-20
8560,4325,43,2024-08-06
8561,3631,43,2024-08-04
8562,5016,43,2024-08-31
8563,4960,43,2024-08-20
8564,7692,43,2024-09-17
8565,9989,43,2024-08-22
8566,1214,43,2024-09-17
8567,2575,43,2024-08-24
8568,7370,43,2024-08-24
8569,8654,43,2024-08-24
8570,9534,43,2024-08-29
8571,6736,43,2024-09-23
8572,4799,43,2024-08-22
8573,1146,43,2024-09-22
8574,3635,43,2024-09-27
8575,2069,43,2024-09-24
8576,2662,43,2024-08-14
8577,4992,43,2024-09-27
8578,8028,43,2024-08-15
8579,6170,43,2024-09-04
8580,2184,43,2024-08-06
8581,6766,43,2024-08-21
8582,8892,43,2024-08-23
8583,5583,43,2024-09-09
8584,9627,43,2024-08-20
8585,4980,43,2024-09-10
8586,8236,43,2024-09-30
8587,1491,43,2024-09-08
8588,9906,43,2024-09-11
8589,8348,43,2024-09-13
8590,8311,43,2024-09-07
8591,1812,43,2024-08-30
8592,8566,43,2024-08-05
8593,5024,43,2024-09-30
8594,4031,43,2024-08-13
8595,4541,43,2024-08-15
8596,8129,43,2024-08-31
8597,7876,43,2024-09-26
8598,5696,43,2024-09-18
8599,6722,43,2024-09-18
8600,3043,43,2024-09-24
8601,5928,44,2024-08-21
8602,7011,44,2024-09-09
8603,1850,44,2024-09-03
8604,1098,44,2024-08-20
8605,8136,44,2024-09-25
8606,1323,44,2024-08-29
8607,9458,44,2024-09-07
8608,3522,44,2024-09-26
8609,9588,44,2024-08-07
8610,3462,44,2024-09-25
8611,5453,44,2024-09-08
8612,5782,44,2024-09-20
8613,9927,44,2024-09-24
8614,5207,44,2024-09-26
8615,5040,44,2024-09-15
8616,2941,44,2024-09-22
8617,8694,44,2024-09-01
8618,465,44,2024-09-11
8619,9533,44,2024-09-25
8620,8325,44,2024-09-24
8621,3719,44,2024-08-04
8622,712,44,2024-08-24
8623,2267,44,2024-09-30
8624,8231,44,2024-09-08
8625,777,44,2024-08-19
8626,3604,44,2024-09-08
8627,788,44,2024-09-13
8628,2155,44,2024-09-12
8629,3287,44,2024-09-26
8630,8185,44,2024-08-09
8631,7084,44,2024-08-06
8632,4050,44,2024-09-20
8633,3966,44,2024-08-04
8634,671,44,2024-09-14
8635,5807,44,2024-08-07
8636,7574,44,2024-09-23
8637,7053,44,2024-08-24
8638,4434,44,2024-08-02
8639,3431,44,2024-08-20
8640,7425,44,2024-09-06
8641,4448,44,2024-09-27
8642,6593,44,2024-09-14
8643,5961,44,2024-09-24
8644,9718,44,2024-08-30
8645,4569,44,2024-09-11
8646,7387,44,2024-09-07
8647,8017,44,2024-08-22
8648,2274,44,2024-08-16
8649,5221,44,2024-09-12
8650,8406,44,2024-08-06
8651,2781,44,2024-08-15
8652,3093,44,2024-09-23
8653,5088,44,2024-08-27
8654,9354,44,2024-09-18
8655,5243,44,2024-08-16
8656,877,44,2024-09-11
8657,2369,44,2024-09-13
8658,3257,44,2024-08-29
8659,948,44,2024-09-03
8660,1715,44,2024-08-02
8661,3586,44,2024-08-11
8662,8014,44,2024-09-30
8663,2473,44,2024-09-15
8664,6842,44,2024-08-16
8665,8524,44,2024-08-27
8666,5571,44,2024-08-15
8667,8818,44,2024-09-14
8668,7450,44,2024-08-12
8669,9748,44,2024-08-24
8670,9558,44,2024-09-03
8671,8311,44,2024-09-07
8672,6827,44,2024-09-08
8673,2618,44,2024-08-17
8674,2762,44,2024-08-26
8675,9114,44,2024-08-04
8676,8781,44,2024-09-07
8677,953,44,2024-08-14
8678,298,44,2024-09-09
8679,4515,44,2024-08-30
8680,3909,44,2024-09-05
8681,4934,44,2024-09-28
8682,8750,44,2024-08-09
8683,9493,44,2024-09-21
8684,1385,44,2024-08-31
8685,6478,44,2024-09-26
8686,7844,44,2024-09-12
8687,7766,44,2024-08-22
8688,6596,44,2024-09-02
8689,9967,44,2024-09-14
8690,4772,44,2024-09-10
8691,4489,44,2024-09-24
8692,8869,44,2024-08-30
8693,4077,44,2024-09-09
8694,3894,44,2024-09-13
8695,8190,44,2024-09-04
8696,1630,44,2024-09-01
8697,7662,44,2024-08-26
8698,8282,44,2024-09-19
8699,496,44,2024-08-30
8700,9243,44,2024-08-28
8701,4487,44,2024-09-18
8702,8670,44,2024-08-12
8703,5307,44,2024-09-02
8704,6722,44,2024-08-05
8705,576,44,2024-08-21
8706,9160,44,2024-08-11
8707,2458,44,2024-09-08
8708,9438,44,2024-09-04
8709,6441,44,2024-08-16
8710,2422,44,2024-09-01
8711,2224,44,2024-08-20
8712,3991,44,2024-08-10
8713,4722,44,2024-09-29
8714,9022,44,2024-08-03
8715,7268,44,2024-08-09
8716,5190,44,2024-09-01
8717,4852,44,2024-08-16
8718,2686,44,2024-09-21
8719,3295,44,2024-09-30
8720,8937,44,2024-09-08
8721,1008,44,2024-08-18
8722,393,44,2024-08-25
8723,9092,44,2024-09-25
8724,7894,44,2024-09-19
8725,9476,44,2024-09-28
8726,7328,44,2024-08-21
8727,5936,44,2024-09-26
8728,2640,44,2024-08-29
8729,2111,44,2024-09-15
8730,6205,44,2024-08-23
8731,5027,44,2024-08-13
8732,9559,44,2024-09-23
8733,1248,44,2024-08-10
8734,8066,44,2024-08-25
8735,8271,44,2024-09-23
8736,8160,44,2024-08-21
8737,1148,44,2024-09-18
8738,5577,44,2024-08-18
8739,1939,44,2024-09-11
8740,680,44,2024-08-23
8741,171,44,2024-08-31
8742,7144,44,2024-08-16
8743,9698,44,2024-09-18
8744,9686,44,2024-08-18
8745,2885,44,2024-09-04
8746,418,44,2024-08-14
8747,6613,44,2024-09-28
8748,2575,44,2024-09-20
8749,3551,44,2024-08-03
8750,7911,44,2024-09-06
8751,8125,44,2024-08-03
8752,5472,44,2024-08-10
8753,1910,44,2024-08-03
8754,5078,44,2024-08-27
8755,7900,44,2024-09-10
8756,7334,44,2024-09-23
8757,1172,44,2024-08-18
8758,9334,44,2024-08-16
8759,5183,44,2024-09-21
8760,2072,44,2024-09-19
8761,7359,44,2024-08-06
8762,7837,44,2024-09-19
8763,9727,44,2024-09-27
8764,1384,44,2024-08-10
8765,8655,44,2024-09-04
8766,9689,44,2024-09-02
8767,652,44,2024-08-21
8768,2183,44,2024-09-14
8769,883,44,2024-08-30
8770,7073,44,2024-08-29
8771,160,44,2024-09-19
8772,4665,44,2024-09-27
8773,4235,44,2024-09-30
8774,4214,44,2024-08-03
8775,2968,44,2024-08-04
8776,9545,44,2024-08-05
8777,4652,44,2024-08-26
8778,7549,44,2024-08-14
