assignment_grade_id,assignment_id,student_id,score,submission_date,feedback
9117,183,5734,28.16,2025-03-14 19:50:20,Отъезд выражение набор дурацкий ведь медицина поймать.,2025-05-24 17:35:01.959306
9118,183,7612,47.63,2025-03-15 21:36:23,Терапия выражаться чем.,2025-05-24 17:35:01.959306
9119,183,7256,93.78,2025-02-08 07:55:17,Соответствие иной вскакивать плод ломать.,2025-05-24 17:35:01.959306
9120,183,1478,32.85,2025-03-20 03:13:28,Вывести функция плавно степь художественный.,2025-05-24 17:35:01.959306
9121,183,4225,99.28,2025-01-04 22:01:25,Рабочий плавно ведь тысяча роса.,2025-05-24 17:35:01.959306
9122,183,8324,26.02,2025-02-19 02:13:59,Оборот полевой плясать плод крыса.,2025-05-24 17:35:01.959306
9123,183,1967,54.34,2024-12-26 20:25:32,Бабочка забирать кожа подземный.,2025-05-24 17:35:01.959306
9124,183,2384,51.13,2025-02-14 20:30:42,Рай угодный пространство возмутиться дружно равнодушный.,2025-05-24 17:35:01.959306
9125,183,3069,38.40,2025-01-16 05:36:13,Подземный похороны поговорить скользить банк снимать.,2025-05-24 17:35:01.959306
9126,183,2581,84.07,2025-01-28 00:05:24,Валюта потрясти смелый идея тюрьма монета.,2025-05-24 17:35:01.959306
9127,183,7812,60.64,2025-03-09 12:54:59,Хозяйка дыхание конструкция зарплата наступать.,2025-05-24 17:35:01.959306
9128,183,6844,62.71,2025-03-10 01:06:10,Бок висеть мимо результат.,2025-05-24 17:35:01.959306
9129,183,1212,85.39,2025-01-29 18:43:33,Вздрогнуть багровый невыносимый дошлый миф левый.,2025-05-24 17:35:01.959306
9130,183,2802,81.80,2025-03-21 19:10:25,Житель сомнительный заложить столетие.,2025-05-24 17:35:01.959306
9131,183,458,77.61,2025-02-15 19:13:34,Исполнять карман вскакивать армейский горький.,2025-05-24 17:35:01.959306
9132,183,1632,40.74,2025-03-12 23:03:49,Мягкий приятель смелый самостоятельно темнеть.,2025-05-24 17:35:01.959306
9133,183,6895,97.62,2025-03-09 18:19:27,Горький коробка провинция аж.,2025-05-24 17:35:01.959306
9134,183,411,3.61,2025-01-26 09:41:30,Какой тревога бочок недостаток цепочка блин изба.,2025-05-24 17:35:01.959306
9135,183,9032,3.47,2025-02-14 13:55:59,Неожиданный командир обида боец слишком идея развитый прежний.,2025-05-24 17:35:01.959306
9136,183,7843,31.48,2025-01-16 09:29:32,Через бегать промолчать достоинство другой да.,2025-05-24 17:35:01.959306
9137,183,7344,57.37,2025-01-12 12:06:12,Плясать печатать каюта мрачно трясти.,2025-05-24 17:35:01.959306
9138,183,3713,37.79,2025-02-04 07:47:13,О вчера выражаться.,2025-05-24 17:35:01.959306
9139,183,4538,3.24,2025-02-25 13:38:51,Указанный космос жить кидать запеть порог.,2025-05-24 17:35:01.959306
9140,183,8657,70.15,2025-01-06 20:32:46,Точно неправда результат растеряться развитый вскакивать.,2025-05-24 17:35:01.959306
9141,183,8917,61.54,2025-03-09 19:24:08,Собеседник ставить наслаждение.,2025-05-24 17:35:01.959306
9142,183,1989,92.79,2025-03-08 05:50:02,Что роса рот дрогнуть полевой наслаждение серьезный очутиться.,2025-05-24 17:35:01.959306
9143,183,9829,93.32,2025-03-11 01:15:16,Что умолять сустав похороны хозяйка.,2025-05-24 17:35:01.959306
9144,183,9322,51.72,2025-02-22 12:46:29,Четыре неожиданный спичка отметить новый.,2025-05-24 17:35:01.959306
9145,183,9172,5.47,2025-01-02 18:31:27,Сопровождаться решение мгновение сбросить нож.,2025-05-24 17:35:01.959306
9146,183,1873,91.26,2025-03-13 15:47:58,Разнообразный багровый инвалид коллектив важный князь.,2025-05-24 17:35:01.959306
9147,183,9867,51.64,2025-02-14 05:46:58,Стакан бочок печатать сутки задержать постоянный.,2025-05-24 17:35:01.959306
9148,183,588,39.50,2025-01-21 02:30:53,Бок упор дьявол вчера головка социалистический.,2025-05-24 17:35:01.959306
9149,183,6676,2.85,2025-02-28 20:54:24,Более единый светило столетие граница смелый ночь.,2025-05-24 17:35:01.959306
9150,183,4959,9.34,2024-12-29 00:34:53,Соответствие мгновение заплакать тревога.,2025-05-24 17:35:01.959306
9151,184,4957,62.32,2025-01-27 00:25:18,Задержать дыхание грустный запустить да вскакивать ягода выдержать.,2025-05-24 17:35:01.959306
9152,184,1873,9.30,2025-01-11 13:17:28,Очередной парень ломать издали что вариант появление.,2025-05-24 17:35:01.959306
9153,184,6789,66.99,2025-01-12 14:27:32,Наступать предоставить равнодушный бригада художественный.,2025-05-24 17:35:01.959306
9154,184,1862,54.33,2025-01-19 21:28:49,Покидать легко выкинуть карман да дьявол кпсс оставить.,2025-05-24 17:35:01.959306
9155,184,8267,68.04,2025-01-02 17:37:59,Подземный ход войти возмутиться результат руководитель мрачно.,2025-05-24 17:35:01.959306
9156,184,1013,75.31,2025-01-12 21:34:51,Собеседник забирать сомнительный поздравлять некоторый разнообразный написать.,2025-05-24 17:35:01.959306
9157,184,6341,94.95,2025-02-16 18:03:22,Новый человечек термин.,2025-05-24 17:35:01.959306
9158,184,9520,89.42,2025-01-03 03:28:16,Терапия собеседник добиться настать заплакать космос одиннадцать.,2025-05-24 17:35:01.959306
9159,184,3552,40.35,2025-01-03 18:00:30,Житель левый юный естественный ночь.,2025-05-24 17:35:01.959306
9160,184,7693,72.65,2025-01-16 13:58:13,Новый художественный через следовательно инвалид торговля.,2025-05-24 17:35:01.959306
9161,184,3746,45.36,2025-01-06 13:01:27,Вскакивать спасть неожиданно заработать пропадать.,2025-05-24 17:35:01.959306
9162,184,9052,25.45,2025-02-19 17:21:20,Хотеть тута зеленый спалить поставить интеллектуальный коллектив.,2025-05-24 17:35:01.959306
9163,184,1332,32.89,2025-02-13 06:39:59,Покинуть вообще нажать мрачно рассуждение.,2025-05-24 17:35:01.959306
9164,184,2995,14.27,2025-01-12 06:01:28,Степь мотоцикл покидать плясать решетка.,2025-05-24 17:35:01.959306
9165,184,7781,94.54,2025-01-03 17:20:29,Дружно нож сверкать научить художественный исследование полевой поздравлять.,2025-05-24 17:35:01.959306
9166,184,1609,12.01,2025-01-12 22:35:33,Похороны гулять багровый дурацкий.,2025-05-24 17:35:01.959306
9167,184,5405,80.03,2025-01-07 18:37:56,Эффект постоянный пасть какой художественный.,2025-05-24 17:35:01.959306
9168,184,458,49.39,2025-01-26 16:56:16,Ленинград заявление угроза военный труп иной.,2025-05-24 17:35:01.959306
9169,184,1301,52.98,2025-02-19 20:39:00,Нож армейский лиловый какой интеллектуальный изучить радость.,2025-05-24 17:35:01.959306
9170,184,6004,64.11,2025-01-23 03:43:52,Соответствие о валюта уточнить смертельный увеличиваться сустав тюрьма.,2025-05-24 17:35:01.959306
9171,184,5106,35.10,2025-02-09 18:12:42,За носок тута июнь разуметься металл темнеть идея.,2025-05-24 17:35:01.959306
9172,184,5369,24.88,2025-01-30 00:27:53,Применяться народ издали демократия.,2025-05-24 17:35:01.959306
9173,184,5681,97.88,2025-01-02 23:44:18,Выраженный иной да банк темнеть научить дошлый.,2025-05-24 17:35:01.959306
9174,184,2153,53.49,2024-12-24 14:40:24,Намерение возможно кожа слишком встать.,2025-05-24 17:35:01.959306
9175,184,1158,51.06,2025-01-26 20:22:24,Багровый свежий равнодушный материя холодно.,2025-05-24 17:35:01.959306
9176,184,3173,70.40,2025-01-17 16:34:52,Реклама оставить гулять налево.,2025-05-24 17:35:01.959306
9177,184,1650,36.23,2025-01-30 10:29:56,Мелькнуть рай дремать актриса.,2025-05-24 17:35:01.959306
9178,184,6895,28.22,2025-01-08 12:29:09,Рабочий команда строительство бак.,2025-05-24 17:35:01.959306
9179,184,8384,88.67,2025-02-07 08:17:59,Лапа иной премьера кожа хотеть пища.,2025-05-24 17:35:01.959306
9180,184,5448,78.24,2025-01-18 17:47:38,Госпожа подземный лиловый инструкция вскакивать приличный.,2025-05-24 17:35:01.959306
9181,184,4974,1.07,2025-01-09 17:41:41,Художественный еврейский премьера вперед ученый.,2025-05-24 17:35:01.959306
9182,184,1283,8.41,2025-01-20 09:34:06,Точно зима аж неожиданно потом ставить.,2025-05-24 17:35:01.959306
9183,184,9599,67.73,2025-01-11 21:51:42,Неудобно пропаганда свежий.,2025-05-24 17:35:01.959306
9184,184,2928,59.65,2025-01-27 08:39:56,Редактор дрогнуть носок.,2025-05-24 17:35:01.959306
9185,184,8432,46.15,2025-01-12 02:51:22,Господь отдел домашний еврейский.,2025-05-24 17:35:01.959306
9186,184,1510,12.57,2025-01-26 19:52:06,О возникновение руководитель что спорт проход задержать.,2025-05-24 17:35:01.959306
9187,184,8745,99.47,2025-02-17 14:41:04,Полевой монета район парень.,2025-05-24 17:35:01.959306
9188,184,5690,44.11,2025-02-13 18:13:08,Дружно основание мрачно спорт аж второй очутиться чем.,2025-05-24 17:35:01.959306
9189,184,897,60.18,2025-02-05 03:49:11,Торговля советовать сравнение рот.,2025-05-24 17:35:01.959306
9190,184,9429,79.53,2025-01-07 14:15:00,Сбросить печатать порода остановить.,2025-05-24 17:35:01.959306
9191,184,8373,79.02,2024-12-29 09:51:40,Костер скрытый возмутиться пасть отъезд редактор дорогой.,2025-05-24 17:35:01.959306
9192,184,9023,0.67,2025-01-03 20:53:26,Кпсс изображать бак сверкающий аж.,2025-05-24 17:35:01.959306
9193,184,2145,90.91,2025-02-07 20:53:01,Академик дружно функция очередной.,2025-05-24 17:35:01.959306
9194,184,1858,2.35,2025-02-11 08:37:00,Смеяться что сутки мальчишка что настать палец.,2025-05-24 17:35:01.959306
9195,184,6888,41.18,2025-01-23 22:05:11,Каюта развитый стакан зачем.,2025-05-24 17:35:01.959306
9196,184,6676,65.78,2025-02-15 05:57:26,Некоторый анализ собеседник запретить изба.,2025-05-24 17:35:01.959306
9197,184,966,0.35,2025-01-23 11:51:01,Очутиться мягкий ручей ленинград.,2025-05-24 17:35:01.959306
9198,184,6084,17.73,2025-02-18 07:48:47,Даль вперед близко бетонный природа оборот.,2025-05-24 17:35:01.959306
9199,184,487,61.58,2025-01-10 05:28:37,Песня домашний коммунизм светило.,2025-05-24 17:35:01.959306
9200,184,7344,57.14,2024-12-20 20:25:56,Наслаждение господь кпсс невыносимый товар привлекать инвалид.,2025-05-24 17:35:01.959306
9201,185,7196,28.68,2024-12-20 13:08:29,Приходить спорт хозяйка скрытый славный виднеться.,2025-05-24 17:35:01.959306
9202,185,4914,85.57,2025-01-26 20:50:38,Потом мотоцикл бетонный каюта тусклый нажать термин вообще.,2025-05-24 17:35:01.959306
9203,185,1864,79.07,2025-03-29 09:38:10,Ленинград ложиться опасность.,2025-05-24 17:35:01.959306
9204,185,9327,47.46,2024-12-24 15:12:24,Интернет подробность вздрогнуть о салон ночь.,2025-05-24 17:35:01.959306
9205,185,4538,11.03,2025-04-01 07:35:31,Плод спорт дошлый роскошный дальний гулять покидать.,2025-05-24 17:35:01.959306
9206,185,6139,15.10,2025-01-14 12:54:48,Холодно помолчать мелькнуть некоторый смелый аж даль.,2025-05-24 17:35:01.959306
9207,185,6004,64.22,2025-06-03 14:18:59,Роскошный гулять болото намерение.,2025-05-24 17:35:01.959306
9208,185,4493,2.12,2025-03-16 03:30:00,Очко иной табак ленинград горький присесть июнь.,2025-05-24 17:35:01.959306
9209,185,2200,63.25,2025-02-23 18:18:54,Крутой вывести степь скользить.,2025-05-24 17:35:01.959306
9210,185,8067,1.13,2025-04-24 16:33:04,Сынок миллиард покидать разуметься растеряться доставать дальний.,2025-05-24 17:35:01.959306
9211,185,9833,55.61,2025-03-31 03:30:00,Плясать оборот хлеб художественный.,2025-05-24 17:35:01.959306
9212,185,5,79.73,2025-01-30 03:05:40,Пастух строительство неправда банк остановить природа слать.,2025-05-24 17:35:01.959306
9213,185,2100,48.40,2025-03-23 07:21:00,Легко падаль порода запеть.,2025-05-24 17:35:01.959306
9214,185,4644,90.64,2025-01-17 02:16:05,Порода плавно командир собеседник заработать премьера естественный.,2025-05-24 17:35:01.959306
9215,185,8267,44.44,2025-04-22 12:14:20,Пропасть трубка тута соответствие.,2025-05-24 17:35:01.959306
9216,185,5594,39.54,2025-04-28 03:35:56,Поздравлять разводить трясти поставить конструкция привлекать.,2025-05-24 17:35:01.959306
9217,185,467,44.09,2024-12-25 19:26:34,Пробовать столетие поставить мера доставать.,2025-05-24 17:35:01.959306
9218,185,8745,66.30,2025-01-25 18:43:30,Каюта что равнодушный космос.,2025-05-24 17:35:01.959306
9219,185,2135,7.82,2025-06-03 22:07:37,Понятный бочок девка.,2025-05-24 17:35:01.959306
9220,185,964,69.32,2025-02-10 15:45:25,Рай вздрогнуть висеть заработать запустить.,2025-05-24 17:35:01.959306
9221,185,6849,42.98,2025-02-08 20:25:04,Смертельный монета вперед ведь спорт.,2025-05-24 17:35:01.959306
9222,185,5771,23.97,2025-02-12 17:49:41,Расстегнуть коллектив возмутиться новый.,2025-05-24 17:35:01.959306
9223,185,129,52.73,2025-01-07 16:40:40,Госпожа демократия выраженный отметить непривычный песенка.,2025-05-24 17:35:01.959306
9224,185,2075,65.48,2025-02-20 09:59:29,Инструкция угол шлем издали вариант.,2025-05-24 17:35:01.959306
9225,185,6515,94.36,2025-03-02 03:53:16,Написать что ученый горький житель обида советовать.,2025-05-24 17:35:01.959306
9226,185,1779,79.41,2025-02-23 16:31:15,Провал эффект увеличиваться покинуть процесс картинка полностью сравнение.,2025-05-24 17:35:01.959306
9227,185,7675,70.05,2025-01-19 08:54:31,Хотеть вздрагивать приходить роскошный заявление зато дальний задрать.,2025-05-24 17:35:01.959306
9228,185,6341,10.31,2025-03-25 22:39:47,Остановить выбирать эпоха блин терапия порог очутиться.,2025-05-24 17:35:01.959306
9229,185,7494,71.49,2025-03-31 08:18:13,Означать строительство пробовать пропасть.,2025-05-24 17:35:01.959306
9230,185,1917,83.71,2025-02-07 09:08:16,Идея каюта июнь крыса.,2025-05-24 17:35:01.959306
9231,185,1835,21.54,2025-05-09 18:14:03,О упорно беспомощный упорно вскакивать роса.,2025-05-24 17:35:01.959306
9232,185,7843,34.27,2025-02-18 02:07:46,Секунда мягкий госпожа очко поздравлять грудь тяжелый.,2025-05-24 17:35:01.959306
9233,185,5225,54.11,2025-02-01 11:26:42,Команда провал природа отъезд лиловый низкий.,2025-05-24 17:35:01.959306
9234,185,1618,49.48,2024-12-24 17:57:26,Горький горький разводить правление строительство тесно самостоятельно.,2025-05-24 17:35:01.959306
9235,185,411,1.88,2025-06-01 20:11:21,Забирать экзамен смелый хотеть правление господь интеллектуальный.,2025-05-24 17:35:01.959306
9236,185,1301,63.96,2025-04-27 08:02:36,Перебивать юный манера висеть.,2025-05-24 17:35:01.959306
9237,185,6101,93.62,2025-01-20 21:34:46,Второй покидать ломать.,2025-05-24 17:35:01.959306
9238,185,6689,23.29,2024-12-28 01:29:45,Заложить инвалид эпоха порог командование отдел.,2025-05-24 17:35:01.959306
9239,185,9571,66.26,2025-03-12 00:50:33,Наткнуться хотеть неправда приятель инфекция мимо дыхание.,2025-05-24 17:35:01.959306
9240,185,9969,50.74,2025-03-19 07:13:18,Рис освободить трясти зима.,2025-05-24 17:35:01.959306
9241,185,966,4.41,2025-04-24 11:18:56,Командование провинция экзамен засунуть торопливый сохранять.,2025-05-24 17:35:01.959306
9242,185,3173,4.29,2025-02-27 10:43:12,Мальчишка увеличиваться скрытый пересечь написать указанный ставить.,2025-05-24 17:35:01.959306
9243,185,6084,45.73,2025-05-14 01:37:57,Спешить мера умолять ярко.,2025-05-24 17:35:01.959306
9244,185,5913,24.51,2025-01-05 09:39:09,Зато невыносимый хотеть сбросить находить освободить.,2025-05-24 17:35:01.959306
9245,185,2928,10.24,2025-04-11 20:02:49,Скользить даль настать постоянный мальчишка торопливый мальчишка коробка.,2025-05-24 17:35:01.959306
9246,185,2384,39.21,2025-03-25 08:14:31,Интеллектуальный социалистический протягивать тяжелый устройство.,2025-05-24 17:35:01.959306
9247,185,1873,68.56,2025-03-27 20:39:43,Сустав юный школьный правление изображать степь посвятить.,2025-05-24 17:35:01.959306
9248,185,1851,45.99,2025-01-11 06:25:12,Шлем выбирать пламя бригада.,2025-05-24 17:35:01.959306
9249,185,9861,70.47,2025-03-10 21:24:51,Поставить посидеть командование прежний указанный.,2025-05-24 17:35:01.959306
9250,185,1013,97.48,2025-01-17 21:53:32,Казнь сынок угодный терапия провал нервно.,2025-05-24 17:35:01.959306
9251,186,3470,12.33,2025-03-03 18:22:17,Инструкция господь зачем дремать рис какой.,2025-05-24 17:35:01.959306
9252,186,2384,29.16,2025-03-28 13:59:37,Приятель слишком командир интеллектуальный.,2025-05-24 17:35:01.959306
9253,186,458,46.03,2025-04-01 09:04:33,Развитый упор возможно запеть упорно монета.,2025-05-24 17:35:01.959306
9254,186,6756,98.92,2024-12-26 08:32:56,Дремать даль роскошный сустав ленинград забирать.,2025-05-24 17:35:01.959306
9255,186,9315,43.83,2025-04-27 21:47:16,Аж плод даль бровь уронить шлем.,2025-05-24 17:35:01.959306
9256,186,1632,5.01,2025-04-14 03:23:27,Страсть издали иной интеллектуальный народ хлеб.,2025-05-24 17:35:01.959306
9257,186,1609,48.21,2025-04-05 05:20:26,Пропаганда висеть находить назначить.,2025-05-24 17:35:01.959306
9258,186,6084,34.00,2025-01-24 13:40:21,Вздрогнуть ярко тюрьма выраженный шлем деньги степь.,2025-05-24 17:35:01.959306
9259,186,6299,85.48,2025-04-28 18:54:49,Тревога заложить нервно лиловый.,2025-05-24 17:35:01.959306
9260,186,7029,95.40,2025-01-10 22:26:55,Издали серьезный госпожа мягкий мусор сынок.,2025-05-24 17:35:01.959306
9261,186,2145,68.88,2024-12-21 04:12:21,Остановить неправда выдержать выражаться крутой беспомощный зачем тусклый.,2025-05-24 17:35:01.959306
9262,186,411,32.43,2025-04-01 07:08:36,Поздравлять инвалид июнь приятель недостаток чувство ход.,2025-05-24 17:35:01.959306
9263,186,5448,27.92,2025-01-17 03:44:18,Передо горький изменение сбросить премьера запустить табак войти.,2025-05-24 17:35:01.959306
9264,186,3552,71.68,2025-01-13 05:52:18,Услать райком дьявол поставить способ задержать успокоиться.,2025-05-24 17:35:01.959306
9265,186,6844,8.15,2025-04-02 07:43:01,Совещание палата болото отметить выразить госпожа.,2025-05-24 17:35:01.959306
9266,186,1919,24.69,2025-01-21 15:28:52,Подробность бок домашний рай сопровождаться.,2025-05-24 17:35:01.959306
9267,186,9599,5.40,2025-03-01 15:08:28,Трясти аллея горький бочок решетка.,2025-05-24 17:35:01.959306
9268,186,8987,16.45,2025-03-05 07:03:57,Спорт плод вперед палата.,2025-05-24 17:35:01.959306
9269,186,2624,98.43,2024-12-20 01:33:06,Горький художественный полюбить скрытый тесно прощение головка.,2025-05-24 17:35:01.959306
9270,186,2947,76.45,2025-04-04 23:22:07,Покидать рай указанный правильный.,2025-05-24 17:35:01.959306
9271,186,5913,53.76,2025-01-09 15:11:00,Появление приходить неожиданный изучить неожиданный заявление темнеть.,2025-05-24 17:35:01.959306
9272,186,9398,88.25,2025-02-15 22:55:16,Увеличиваться интеллектуальный аллея.,2025-05-24 17:35:01.959306
9273,186,8023,85.62,2025-04-21 11:20:52,Грустный сверкающий полоска потрясти падаль.,2025-05-24 17:35:01.959306
9274,186,2934,74.97,2025-01-12 14:57:08,Кожа экзамен спорт.,2025-05-24 17:35:01.959306
9275,186,5771,5.61,2025-02-01 02:02:50,Другой медицина дошлый.,2025-05-24 17:35:01.959306
9276,186,6394,56.04,2025-03-26 14:55:35,При поезд сохранять носок.,2025-05-24 17:35:01.959306
9277,186,2802,27.80,2025-04-05 22:29:42,Слишком плод госпожа разуметься виднеться.,2025-05-24 17:35:01.959306
9278,186,9172,3.77,2024-12-21 16:20:56,Уронить набор свежий.,2025-05-24 17:35:01.959306
9279,186,6004,78.54,2025-03-20 15:04:32,Трубка демократия выраженный товар теория печатать.,2025-05-24 17:35:01.959306
9280,186,9322,95.50,2025-04-15 03:48:48,Академик демократия исследование находить растеряться.,2025-05-24 17:35:01.959306
9281,186,964,70.03,2025-02-06 19:21:42,Армейский кидать разводить.,2025-05-24 17:35:01.959306
9282,186,9566,76.72,2025-02-19 05:06:44,Неожиданный приятель витрина советовать поколение волк штаб.,2025-05-24 17:35:01.959306
9283,186,2703,43.37,2025-01-31 13:39:30,Приятель налоговый серьезный реклама факультет приходить мучительно.,2025-05-24 17:35:01.959306
9284,186,1650,82.82,2025-01-18 13:35:31,Господь сомнительный правление зарплата дошлый.,2025-05-24 17:35:01.959306
9285,186,8067,72.04,2025-04-08 21:12:16,Вытаскивать крыса медицина задрать ребятишки манера.,2025-05-24 17:35:01.959306
9286,186,4894,65.38,2025-01-06 01:14:34,Рис способ вскакивать висеть порт.,2025-05-24 17:35:01.959306
9287,186,6515,13.42,2025-03-16 11:23:49,Другой степь дремать господь запретить да.,2025-05-24 17:35:01.959306
9288,186,5,10.53,2025-03-11 19:15:34,Конструкция намерение мимо избегать новый.,2025-05-24 17:35:01.959306
9289,186,1864,89.95,2024-12-23 12:17:30,Да столетие проход намерение.,2025-05-24 17:35:01.959306
9290,186,6849,44.59,2024-12-22 05:21:24,Ведь четко хозяйка бочок пасть рассуждение наткнуться.,2025-05-24 17:35:01.959306
9291,186,6341,16.25,2025-02-15 11:41:33,Лиловый исполнять привлекать правление пересечь жить освободить носок.,2025-05-24 17:35:01.959306
9292,186,2406,27.19,2025-02-08 18:23:25,Решение умирать функция секунда.,2025-05-24 17:35:01.959306
9293,186,1212,12.47,2025-01-19 08:00:54,Сравнение кузнец вскакивать еврейский развитый сравнение.,2025-05-24 17:35:01.959306
9294,186,6379,1.03,2025-04-20 14:12:03,Триста миг роскошный болото.,2025-05-24 17:35:01.959306
9295,186,2859,28.99,2025-04-25 20:22:40,Другой социалистический отражение смертельный.,2025-05-24 17:35:01.959306
9296,186,20,31.96,2025-02-04 02:45:03,Соответствие соответствие более.,2025-05-24 17:35:01.959306
9297,186,9052,45.27,2025-02-14 11:27:08,Назначить вывести райком аллея достоинство роскошный угодный.,2025-05-24 17:35:01.959306
9298,186,8373,74.11,2025-02-02 02:03:47,Трубка страсть миф зима мелочь.,2025-05-24 17:35:01.959306
9299,186,7812,96.51,2025-04-25 06:40:23,Аллея блин желание затянуться порог.,2025-05-24 17:35:01.959306
9300,186,2200,35.44,2025-02-02 23:31:26,Новый отъезд нервно художественный.,2025-05-24 17:35:01.959306
9301,187,6394,27.67,2024-12-26 19:30:39,Желание пропадать потрясти.,2025-05-24 17:35:01.959306
9302,187,9288,28.16,2025-03-31 22:59:24,Художественный кидать постоянный ягода сынок.,2025-05-24 17:35:01.959306
9303,187,7179,40.46,2025-03-12 03:54:11,Низкий бригада порода о.,2025-05-24 17:35:01.959306
9304,187,1490,58.10,2025-03-19 19:06:18,Темнеть разнообразный увеличиваться нож конференция левый некоторый.,2025-05-24 17:35:01.959306
9305,187,6895,71.87,2025-03-18 23:39:24,Заложить потом низкий снимать.,2025-05-24 17:35:01.959306
9306,187,2995,77.59,2025-01-27 23:49:22,Освободить неожиданный монета подробность.,2025-05-24 17:35:01.959306
9307,187,1967,73.27,2025-02-07 17:02:49,Понятный деловой место освободить.,2025-05-24 17:35:01.959306
9308,187,3713,93.89,2025-03-27 09:01:34,Провинция возникновение пространство интеллектуальный.,2025-05-24 17:35:01.959306
9309,187,8626,0.82,2025-02-28 08:54:16,Очутиться провинция оборот чувство бегать.,2025-05-24 17:35:01.959306
9310,187,5690,62.04,2025-01-06 15:12:26,Назначить очко хлеб добиться юный число выражение.,2025-05-24 17:35:01.959306
9311,187,9429,41.84,2025-01-03 18:51:12,Команда чем военный отдел фонарик.,2025-05-24 17:35:01.959306
9312,187,964,15.31,2025-03-12 05:13:43,Оставить печатать степь войти карман.,2025-05-24 17:35:01.959306
9313,187,1353,79.52,2025-01-13 20:46:44,Левый заведение процесс конференция болото.,2025-05-24 17:35:01.959306
9314,187,7612,75.89,2025-01-09 17:16:25,Металл блин основание.,2025-05-24 17:35:01.959306
9315,187,1225,45.12,2025-03-02 15:50:25,Вывести неожиданно неожиданно разуметься наслаждение выраженный бригада.,2025-05-24 17:35:01.959306
9316,187,1919,78.39,2025-02-02 13:55:23,Снимать покинуть посвятить роскошный задрать решение миллиард.,2025-05-24 17:35:01.959306
9317,187,1851,25.23,2025-03-17 09:01:12,Строительство лапа освободить задержать.,2025-05-24 17:35:01.959306
9318,187,6313,7.87,2025-02-04 09:37:09,Вряд цель полевой столетие парень скрытый умолять.,2025-05-24 17:35:01.959306
9319,187,6849,94.45,2025-02-19 03:13:01,Приятель спасть протягивать покидать.,2025-05-24 17:35:01.959306
9320,187,9833,16.47,2025-03-11 03:14:58,Сутки написать бак природа разуметься издали правление.,2025-05-24 17:35:01.959306
9321,187,1510,51.81,2025-01-10 12:05:35,Команда цвет слать задержать мягкий вздрогнуть.,2025-05-24 17:35:01.959306
9322,187,6240,64.86,2025-02-24 00:05:15,Жестокий заявление дорогой ныне рабочий самостоятельно гулять рассуждение.,2025-05-24 17:35:01.959306
9323,187,7196,56.53,2025-03-12 17:35:50,Прошептать оставить плясать близко применяться.,2025-05-24 17:35:01.959306
9324,187,9398,37.44,2025-01-29 12:03:31,Народ триста новый близко карандаш.,2025-05-24 17:35:01.959306
9325,187,8267,99.10,2025-03-13 14:50:54,Темнеть пастух счастье необычный экзамен вытаскивать терапия.,2025-05-24 17:35:01.959306
9326,187,4254,14.18,2025-01-08 08:00:07,Мусор механический зачем поговорить привлекать устройство.,2025-05-24 17:35:01.959306
9327,187,4674,4.62,2025-02-04 07:26:27,Беспомощный вчера кидать дыхание достоинство фонарик.,2025-05-24 17:35:01.959306
9328,187,7153,66.36,2025-02-27 15:04:57,Расстегнуть лететь роскошный столетие.,2025-05-24 17:35:01.959306
9329,187,3461,10.70,2025-01-28 20:28:30,Вчера тревога покидать назначить.,2025-05-24 17:35:01.959306
9330,187,5005,42.43,2025-03-04 09:51:07,Порода выраженный нервно спичка уничтожение аж.,2025-05-24 17:35:01.959306
9331,187,9172,77.59,2024-12-27 10:45:45,Набор нож непривычный налоговый увеличиваться.,2025-05-24 17:35:01.959306
9332,187,4974,2.82,2025-02-02 14:29:40,Увеличиваться настать возбуждение наткнуться упор легко тревога отъезд.,2025-05-24 17:35:01.959306
9333,187,2624,79.36,2025-02-21 11:20:11,Командование волк способ дремать.,2025-05-24 17:35:01.959306
9334,187,7517,80.18,2025-01-12 18:43:31,Добиться реклама поздравлять.,2025-05-24 17:35:01.959306
9335,187,588,65.53,2025-02-20 02:03:22,Правление легко второй хозяйка пастух дальний зеленый.,2025-05-24 17:35:01.959306
9336,187,8050,95.67,2025-02-28 19:25:15,Мотоцикл неожиданно спешить трубка академик равнодушный.,2025-05-24 17:35:01.959306
9337,187,9388,58.49,2025-03-16 13:46:50,Господь некоторый находить хозяйка командование спорт.,2025-05-24 17:35:01.959306
9338,187,1989,18.45,2025-02-08 13:27:55,Выгнать сравнение плавно низкий ночь пробовать дрогнуть.,2025-05-24 17:35:01.959306
9339,187,2406,29.04,2024-12-30 05:02:58,Банда передо плод бочок изредка вздрогнуть ответить.,2025-05-24 17:35:01.959306
9340,187,8192,41.56,2024-12-31 14:01:19,Видимо расстегнуть нажать подробность серьезный эффект задержать.,2025-05-24 17:35:01.959306
9341,187,6168,46.49,2025-03-07 08:49:40,Изредка труп освободить дыхание космос горький пламя.,2025-05-24 17:35:01.959306
9342,187,1862,27.05,2025-03-15 19:12:42,Спалить спалить вряд подробность боец социалистический выраженный.,2025-05-24 17:35:01.959306
9343,187,2934,38.87,2025-01-23 20:42:47,Подземный ягода крутой.,2025-05-24 17:35:01.959306
9344,187,1618,64.93,2025-03-30 09:01:46,Дремать совещание руководитель оборот успокоиться эпоха металл.,2025-05-24 17:35:01.959306
