grade_id,student_id,course_id,grade,grade_date,exam_type
3526,1208,25,3.3,2025-03-29,экзамен
3527,6342,3,3.2,2024-09-03,экзамен
3528,6303,35,3.7,2025-02-07,курсовая
3529,7842,3,3.4,2024-12-19,курсовая
3530,1613,5,4.2,2025-05-11,экзамен
3531,5242,7,2.9,2024-10-18,курсовая
3532,1560,12,4.9,2025-02-20,зачет
3533,2968,42,2.8,2025-01-26,зачет
3534,4866,29,3.7,2024-10-08,зачет
3535,9354,44,2.3,2024-09-23,курсовая
3536,7203,12,2.3,2025-03-05,зачет
3537,1169,29,3.3,2024-10-06,курсовая
3538,4980,43,4.0,2025-04-14,курсовая
3539,8384,33,4.2,2025-01-01,курсовая
3540,1258,35,2.5,2025-04-17,курсовая
3541,2139,23,4.6,2024-09-16,зачет
3542,5223,29,2.9,2024-09-27,экзамен
3543,5814,40,3.8,2024-11-25,экзамен
3544,4012,2,2.6,2025-03-30,экзамен
3545,782,10,4.8,2025-04-08,курсовая
3546,3739,6,2.5,2025-04-06,курсовая
3547,4633,43,4.7,2024-11-03,экзамен
3548,9055,36,4.2,2025-04-02,зачет
3549,4946,47,3.3,2025-05-16,курсовая
3550,3894,44,2.9,2025-05-16,зачет
3551,5175,40,4.6,2025-04-27,зачет
3552,4979,29,2.8,2025-01-14,зачет
3553,7214,23,3.7,2024-11-05,зачет
3554,4203,16,2.2,2025-04-05,экзамен
3555,1171,16,2.4,2025-02-17,зачет
3556,2803,5,2.2,2025-05-30,курсовая
3557,8817,15,3.1,2024-12-07,экзамен
3558,9758,49,4.8,2025-04-11,зачет
3559,8841,43,2.5,2025-04-06,экзамен
3560,7079,1,3.7,2025-02-16,курсовая
3561,567,4,4.0,2025-06-29,курсовая
3562,2496,41,4.8,2024-11-07,экзамен
3563,1679,12,2.7,2025-03-05,экзамен
3564,9778,9,4.1,2025-01-15,зачет
3565,2925,40,4.2,2025-01-16,зачет
3566,9588,44,4.4,2025-02-27,курсовая
3567,6099,12,2.1,2024-09-27,зачет
3568,1333,36,3.2,2025-03-11,зачет
3569,1706,35,4.5,2024-10-02,экзамен
3570,1433,49,2.6,2025-01-31,курсовая
3571,2673,42,3.4,2025-05-12,зачет
3572,7997,27,2.2,2024-12-27,экзамен
3573,1645,1,2.2,2025-02-12,зачет
3574,3043,46,3.3,2024-11-03,экзамен
3575,7302,31,4.1,2025-06-19,зачет
3576,4632,46,4.6,2025-01-08,зачет
3577,2063,31,4.3,2025-02-21,зачет
3578,3899,17,2.6,2024-10-28,курсовая
3579,1122,6,3.0,2024-11-13,зачет
3580,4423,47,3.4,2024-10-28,курсовая
3581,6231,25,3.6,2024-10-10,зачет
3582,6275,29,3.7,2025-02-23,курсовая
3583,7010,29,4.8,2025-04-21,зачет
3584,5968,32,3.9,2024-11-09,зачет
3585,1549,22,2.4,2025-01-17,зачет
3586,9248,8,2.8,2025-01-11,зачет
3587,1272,27,3.3,2024-10-03,экзамен
3588,1907,13,4.6,2025-01-25,зачет
3589,5147,8,4.7,2025-03-11,зачет
3590,2696,7,4.4,2025-03-07,экзамен
3591,2114,49,4.9,2025-04-07,курсовая
3592,4801,19,2.6,2025-01-03,зачет
3593,1643,36,3.2,2025-01-21,курсовая
3594,5339,29,3.2,2024-12-26,экзамен
3595,4912,9,3.6,2024-12-20,экзамен
3596,270,20,2.8,2024-09-19,зачет
3597,175,33,3.6,2025-01-04,экзамен
3598,3787,3,4.2,2025-02-06,курсовая
3599,233,48,4.0,2025-03-26,курсовая
3600,4619,41,2.1,2024-10-09,экзамен
3601,7763,40,3.2,2024-12-23,курсовая
3602,1781,24,3.8,2025-06-13,курсовая
3603,622,22,3.8,2024-09-11,курсовая
3604,9875,18,4.4,2024-12-20,курсовая
3605,7083,23,4.2,2025-06-24,зачет
3606,1673,6,3.7,2024-09-06,экзамен
3607,8309,35,4.9,2024-10-03,экзамен
3608,8697,16,3.6,2024-09-14,зачет
3609,1272,20,3.3,2025-06-12,зачет
3610,4395,26,3.8,2025-04-08,курсовая
3611,8082,48,3.3,2025-01-31,экзамен
3612,5395,9,3.4,2024-11-22,зачет
3613,9587,17,4.7,2025-06-05,курсовая
3614,7164,23,4.4,2024-12-28,зачет
3615,9060,29,3.0,2024-10-01,курсовая
3616,3004,9,2.6,2024-11-03,экзамен
3617,9233,2,2.4,2025-04-10,зачет
3618,8564,2,3.4,2024-11-10,зачет
3619,5058,8,2.2,2025-05-06,экзамен
3620,5696,46,4.8,2025-05-23,зачет
3621,1386,30,3.1,2025-02-14,курсовая
3622,312,36,3.5,2025-04-29,зачет
3623,9761,7,3.0,2025-04-16,курсовая
3624,1757,3,3.7,2024-09-02,курсовая
3625,1514,14,3.1,2025-05-05,экзамен
3626,8150,8,3.5,2025-01-31,курсовая
3627,945,35,4.3,2024-10-29,курсовая
3628,1959,17,2.8,2025-02-16,курсовая
3629,6747,15,3.4,2024-11-25,зачет
3630,7644,40,2.3,2025-04-26,курсовая
3631,6415,31,2.9,2024-11-05,курсовая
3632,423,43,2.6,2025-06-17,экзамен
3633,3387,32,2.9,2024-11-25,курсовая
3634,3124,36,3.2,2025-01-15,курсовая
3635,3307,41,4.0,2024-10-25,курсовая
3636,6437,48,3.9,2025-06-21,курсовая
3637,7707,42,4.9,2025-02-09,экзамен
3638,382,28,2.3,2025-02-17,экзамен
3639,9064,20,3.0,2025-03-21,зачет
3640,2453,5,4.2,2025-03-14,экзамен
3641,1045,9,2.7,2024-11-04,экзамен
3642,7430,38,3.8,2024-10-19,курсовая
3643,3192,2,2.6,2024-12-28,экзамен
3644,7754,26,4.8,2025-02-28,зачет
3645,866,20,2.0,2025-06-10,зачет
3646,3112,9,4.7,2025-01-18,курсовая
3647,2703,34,3.0,2025-05-30,экзамен
3648,9448,21,3.1,2024-12-26,курсовая
3649,7376,45,2.5,2024-09-24,зачет
3650,87,17,3.7,2025-06-07,курсовая
3651,6066,1,2.5,2025-01-16,экзамен
3652,7426,47,3.3,2025-05-08,экзамен
3653,2278,14,3.3,2024-09-27,экзамен
3654,7722,24,4.9,2025-03-04,зачет
3655,9690,48,2.0,2025-04-04,курсовая
3656,9616,48,2.6,2025-02-08,зачет
3657,285,35,3.4,2024-12-30,экзамен
3658,4058,26,4.3,2024-12-27,зачет
3659,6327,10,4.7,2024-10-19,курсовая
3660,8427,23,3.5,2024-11-19,курсовая
3661,58,41,3.2,2025-06-20,курсовая
3662,2335,42,2.8,2025-02-02,курсовая
3663,2072,44,4.8,2025-01-10,зачет
3664,871,49,4.8,2025-03-11,зачет
3665,6992,21,2.4,2024-11-15,зачет
3666,5048,20,3.3,2025-04-22,экзамен
3667,1400,26,4.8,2025-02-15,курсовая
3668,7143,27,3.4,2025-05-27,экзамен
3669,8692,38,2.1,2025-05-03,экзамен
3670,20,34,4.1,2025-04-13,экзамен
3671,8810,4,3.7,2025-06-20,курсовая
3672,2871,19,3.7,2025-04-04,экзамен
3673,9334,49,2.0,2024-12-11,зачет
3674,9319,24,3.4,2024-11-25,зачет
3675,1156,14,4.0,2024-12-01,зачет
3676,5078,48,2.5,2025-06-01,курсовая
3677,4517,46,2.7,2024-11-04,зачет
3678,746,40,3.9,2024-12-03,экзамен
3679,3659,16,2.3,2025-05-22,экзамен
3680,7853,25,4.6,2024-11-25,курсовая
3681,9835,15,5.0,2024-11-10,экзамен
3682,5756,2,4.2,2025-02-25,курсовая
3683,2471,30,2.1,2025-01-05,зачет
3684,9843,8,2.6,2024-10-11,курсовая
3685,8536,13,4.8,2025-01-29,экзамен
3686,1027,37,4.3,2025-04-18,экзамен
3687,3175,37,4.7,2024-11-22,экзамен
3688,1741,12,4.5,2024-12-21,зачет
3689,9125,14,2.7,2024-11-11,курсовая
3690,705,4,4.2,2024-10-02,зачет
3691,5201,15,2.1,2024-10-16,зачет
3692,9098,12,4.8,2024-11-20,экзамен
3693,6036,21,4.7,2024-11-16,курсовая
3694,9026,1,3.2,2024-12-20,курсовая
3695,1609,34,4.9,2025-06-25,курсовая
3696,4724,5,3.7,2025-04-14,курсовая
3697,7328,49,3.6,2025-05-19,зачет
3698,2644,26,2.6,2025-06-26,экзамен
3699,8913,29,4.9,2024-10-30,зачет
3700,4264,37,4.4,2024-11-27,экзамен
3701,6801,23,4.9,2025-03-05,зачет
3702,1560,18,5.0,2024-09-22,курсовая
3703,8076,48,2.4,2025-05-08,зачет
3704,6102,20,3.6,2025-02-06,курсовая
3705,5040,47,4.9,2024-11-24,экзамен
3706,6797,43,4.4,2025-05-03,зачет
3707,2528,27,3.0,2025-02-06,зачет
3708,1386,30,3.3,2024-12-23,экзамен
3709,625,2,2.5,2024-10-02,экзамен
3710,4566,45,4.5,2024-12-26,курсовая
3711,1919,35,2.3,2025-03-20,курсовая
3712,6831,28,3.4,2024-11-16,экзамен
3713,3014,36,2.3,2024-12-25,курсовая
3714,9750,7,3.8,2025-03-13,зачет
3715,3056,21,3.1,2025-04-04,экзамен
3716,4578,10,2.5,2024-09-02,зачет
3717,318,27,2.1,2024-10-04,экзамен
3718,3284,25,4.4,2025-01-19,экзамен
3719,1130,31,4.8,2025-03-20,экзамен
3720,4322,10,2.5,2024-09-17,экзамен
3721,6025,25,4.7,2024-10-28,курсовая
3722,5014,33,4.0,2024-09-13,экзамен
3723,7256,34,4.1,2024-09-14,курсовая
3724,9538,18,4.2,2025-03-20,зачет
3725,8184,11,4.3,2025-01-03,экзамен
3726,7643,47,4.4,2024-10-10,экзамен
3727,3511,19,3.6,2025-05-21,экзамен
3728,9214,24,3.5,2024-09-13,курсовая
3729,7225,29,2.9,2024-11-08,экзамен
3730,6525,45,2.1,2024-10-29,экзамен
3731,7387,44,4.8,2025-03-01,зачет
3732,5978,25,2.2,2024-09-28,зачет
3733,1266,10,3.3,2025-05-31,курсовая
3734,7923,26,2.8,2024-10-07,экзамен
3735,2496,41,2.2,2025-04-19,курсовая
3736,432,5,4.0,2025-03-13,зачет
3737,1296,15,4.9,2025-05-28,экзамен
3738,6412,6,3.8,2025-04-27,зачет
3739,9915,10,3.5,2024-09-14,экзамен
3740,3230,28,4.4,2025-03-15,курсовая
3741,9361,40,2.5,2025-06-28,зачет
3742,3709,49,2.8,2024-11-15,курсовая
3743,5024,43,2.2,2024-11-16,зачет
3744,5017,31,4.0,2024-09-30,курсовая
3745,2241,25,4.5,2025-05-12,экзамен
3746,5301,26,3.3,2025-05-22,курсовая
3747,1616,15,4.2,2024-12-05,зачет
3748,4914,40,4.4,2025-02-16,экзамен
3749,4724,6,4.7,2025-03-18,курсовая
3750,9512,21,4.5,2025-06-05,зачет
3751,4451,32,2.8,2025-03-08,экзамен
3752,4737,27,4.1,2025-03-15,курсовая
3753,6130,12,2.9,2024-12-02,зачет
3754,6613,42,3.8,2025-03-05,экзамен
3755,1328,16,2.1,2024-09-12,курсовая
3756,1490,34,4.2,2024-12-14,экзамен
3757,751,45,2.6,2025-06-01,зачет
3758,6016,37,3.7,2025-03-14,курсовая
3759,7929,29,2.8,2024-11-04,курсовая
3760,7794,24,4.7,2024-11-25,зачет
3761,6972,15,3.1,2025-02-20,зачет
3762,7025,31,3.1,2025-05-20,зачет
3763,7359,44,4.9,2025-05-23,зачет
3764,1546,35,2.9,2025-06-18,экзамен
3765,8485,9,3.2,2024-10-20,экзамен
3766,9743,25,4.9,2024-10-06,курсовая
3767,210,33,2.5,2024-11-10,экзамен
3768,2396,23,2.3,2025-02-28,экзамен
3769,4300,26,3.1,2024-11-09,курсовая
3770,2277,2,2.9,2025-05-11,курсовая
3771,4858,15,3.9,2024-09-03,курсовая
3772,2017,32,3.2,2025-04-19,зачет
3773,230,6,2.9,2025-04-17,экзамен
3774,8529,6,2.9,2024-12-25,экзамен
3775,719,45,3.0,2024-11-04,экзамен
3776,8360,35,4.3,2025-05-24,экзамен
3777,9297,33,3.3,2024-11-28,экзамен
3778,1260,11,3.2,2025-05-27,зачет
3779,967,23,3.8,2024-09-25,зачет
3780,1417,47,4.7,2025-05-21,курсовая
3781,8006,36,3.1,2024-12-05,зачет
3782,7635,10,4.3,2024-10-09,курсовая
3783,609,6,3.4,2025-06-13,зачет
3784,4295,35,2.1,2024-12-13,экзамен
3785,834,33,3.1,2025-01-14,зачет
3786,9861,34,2.2,2025-02-08,зачет
3787,3562,4,2.8,2024-12-02,зачет
3788,6293,19,2.6,2025-03-12,экзамен
3789,7157,26,2.1,2024-10-06,зачет
3790,2518,28,4.5,2025-03-25,курсовая
3791,9308,1,3.8,2025-05-29,зачет
3792,31,18,5.0,2024-09-11,экзамен
3793,6018,42,3.8,2025-03-14,курсовая
3794,6219,49,4.3,2025-05-20,курсовая
3795,4526,2,3.8,2025-01-10,экзамен
3796,7329,20,3.3,2024-11-13,экзамен
3797,5710,9,4.7,2025-04-20,зачет
3798,3651,7,4.4,2024-11-11,зачет
3799,1431,1,3.9,2025-02-27,экзамен
3800,4,15,2.4,2025-02-20,экзамен
3801,745,28,2.7,2025-01-26,курсовая
3802,5998,17,3.6,2025-04-29,экзамен
3803,6651,12,4.6,2025-02-18,экзамен
3804,4517,46,4.1,2025-06-27,курсовая
3805,2034,28,3.7,2025-05-01,зачет
3806,1175,4,3.3,2025-03-13,курсовая
3807,1065,26,4.6,2024-09-02,экзамен
3808,1932,41,3.5,2025-03-08,экзамен
3809,6334,46,3.6,2025-03-22,экзамен
3810,4333,1,2.1,2025-04-26,зачет
3811,3435,47,3.0,2025-04-22,зачет
3812,9738,40,3.2,2024-11-19,курсовая
3813,7697,40,2.3,2025-02-12,экзамен
3814,1788,42,2.4,2025-02-26,экзамен
3815,1242,8,4.7,2024-09-14,курсовая
3816,3129,9,2.6,2025-05-13,зачет
3817,6424,2,4.1,2025-04-27,зачет
3818,2153,34,2.3,2024-12-18,курсовая
3819,3396,22,4.4,2024-11-12,курсовая
3820,3010,29,3.0,2025-03-29,экзамен
3821,9902,8,4.9,2025-01-13,зачет
3822,4338,5,4.3,2025-04-19,экзамен
3823,26,49,4.5,2024-09-23,экзамен
3824,4933,19,4.2,2024-12-08,зачет
3825,2200,34,3.0,2024-11-29,экзамен
3826,9169,5,3.8,2025-04-12,зачет
3827,4748,31,4.8,2025-05-29,зачет
3828,6293,13,3.9,2025-01-04,экзамен
3829,7079,10,2.1,2024-09-16,экзамен
3830,5001,46,2.3,2025-03-19,курсовая
3831,3405,18,2.6,2025-05-13,курсовая
3832,3961,2,4.9,2025-05-30,экзамен
3833,4118,47,4.7,2024-09-15,зачет
3834,4655,37,4.6,2025-03-03,экзамен
3835,5918,42,3.5,2025-01-11,экзамен
3836,5910,19,3.1,2024-09-24,зачет
3837,2396,26,4.9,2025-02-27,зачет
3838,4004,36,3.3,2024-09-10,курсовая
3839,6345,3,2.4,2024-12-24,экзамен
3840,5750,19,3.5,2025-06-27,курсовая
3841,68,33,4.4,2025-06-29,зачет
3842,705,4,4.2,2025-03-06,курсовая
3843,1042,28,4.6,2024-11-06,зачет
3844,9397,9,4.9,2025-05-22,зачет
3845,8779,13,3.2,2025-02-05,зачет
3846,4187,2,3.3,2025-02-25,зачет
3847,7373,40,2.3,2024-09-06,экзамен
3848,3594,25,4.2,2025-05-14,курсовая
3849,3012,30,3.6,2025-04-18,курсовая
3850,4162,27,3.6,2025-06-22,экзамен
3851,7660,5,2.9,2024-10-28,зачет
3852,406,30,4.0,2024-09-04,экзамен
3853,4867,4,4.5,2025-06-15,экзамен
3854,6044,18,4.5,2024-12-07,курсовая
3855,3217,35,2.7,2025-06-19,курсовая
3856,4372,13,4.7,2025-06-17,экзамен
3857,2887,10,4.5,2025-02-22,курсовая
3858,2515,42,4.7,2025-04-07,курсовая
3859,6431,29,2.9,2025-06-20,экзамен
3860,2971,9,4.0,2025-03-20,курсовая
3861,4749,1,3.4,2025-01-02,зачет
3862,318,29,2.8,2025-04-07,зачет
3863,1318,36,2.7,2025-05-09,экзамен
3864,8308,4,4.9,2025-03-02,курсовая
3865,2675,10,4.5,2025-03-22,курсовая
3866,2629,7,4.6,2025-02-26,зачет
3867,4801,15,2.7,2024-10-09,экзамен
3868,5461,1,3.2,2025-03-19,экзамен
3869,8585,5,2.6,2024-11-16,зачет
3870,9895,14,3.8,2025-02-16,экзамен
3871,3756,26,4.5,2025-06-22,курсовая
3872,6527,24,3.2,2025-03-31,экзамен
3873,2439,39,2.6,2025-01-11,зачет
3874,2483,29,3.9,2025-06-20,экзамен
3875,2304,47,2.9,2024-09-17,курсовая
3876,7841,5,3.1,2024-10-08,зачет
3877,4312,7,3.3,2024-09-01,зачет
3878,260,22,4.0,2025-03-20,экзамен
3879,8987,41,3.5,2025-01-19,зачет
3880,6479,29,3.7,2025-02-18,зачет
3881,7896,3,4.5,2025-05-24,курсовая
3882,5242,4,2.3,2025-02-23,курсовая
3883,2990,41,3.9,2025-01-09,курсовая
3884,4983,48,4.9,2024-12-29,зачет
3885,4810,49,4.5,2024-11-22,курсовая
3886,2179,46,3.5,2025-02-13,зачет
3887,9406,33,4.2,2025-05-24,курсовая
3888,1347,43,2.4,2025-02-17,курсовая
3889,9813,42,2.3,2025-05-15,зачет
3890,3826,20,2.9,2025-06-02,зачет
3891,7434,9,2.5,2025-04-07,зачет
3892,1602,1,3.6,2025-02-09,экзамен
3893,4790,43,2.1,2024-09-03,зачет
3894,1950,17,3.3,2024-10-12,зачет
3895,23,1,2.5,2025-04-21,курсовая
3896,9884,41,2.3,2024-12-18,зачет
3897,2411,22,3.5,2025-01-01,зачет
3898,9052,34,4.0,2025-04-06,экзамен
3899,8569,39,4.1,2024-09-10,зачет
3900,2891,6,4.9,2025-01-04,зачет
3901,8432,34,2.8,2024-10-25,экзамен
3902,5477,21,4.8,2025-05-03,курсовая
3903,2975,4,4.6,2025-06-16,курсовая
3904,9393,45,2.3,2024-12-04,зачет
3905,1820,26,4.5,2024-10-09,курсовая
3906,7935,8,4.3,2025-02-22,зачет
3907,5221,44,4.8,2024-12-23,зачет
3908,7050,35,4.2,2025-05-13,курсовая
3909,6558,16,2.4,2025-05-29,зачет
3910,8384,33,4.4,2025-06-26,экзамен
3911,7822,32,2.9,2025-03-23,экзамен
3912,709,22,2.5,2025-01-22,курсовая
3913,7560,10,4.0,2025-03-02,экзамен
3914,2751,42,2.1,2025-01-28,зачет
3915,8477,12,2.3,2025-03-27,экзамен
3916,2304,47,4.8,2024-09-29,экзамен
3917,3698,32,3.5,2024-10-27,зачет
3918,7423,42,4.0,2025-01-26,курсовая
3919,1381,19,4.4,2025-05-31,курсовая
3920,3080,4,2.8,2024-12-06,курсовая
3921,2523,10,2.1,2025-06-26,зачет
3922,6110,49,3.7,2025-01-04,курсовая
3923,2941,44,4.5,2025-06-10,экзамен
3924,6123,32,2.2,2024-10-22,курсовая
3925,9460,17,3.9,2025-01-10,курсовая
3926,8590,7,4.3,2025-02-10,зачет
3927,6035,16,4.5,2025-01-25,экзамен
3928,2639,40,3.3,2025-03-04,курсовая
3929,569,41,3.1,2024-10-05,экзамен
3930,9767,14,2.9,2025-01-26,курсовая
3931,5299,10,2.4,2025-05-03,зачет
3932,629,20,2.9,2024-11-23,зачет
3933,8350,49,4.7,2025-02-05,курсовая
3934,1850,44,3.8,2024-10-03,экзамен
3935,7469,4,2.7,2024-11-11,экзамен
3936,6171,11,4.6,2025-05-17,курсовая
3937,488,23,3.3,2024-11-23,курсовая
3938,3628,10,2.6,2025-06-24,экзамен
3939,47,2,2.2,2025-04-18,курсовая
3940,1416,35,4.9,2025-04-12,курсовая
3941,7927,43,2.6,2024-09-26,зачет
3942,9954,6,3.9,2025-05-21,зачет
3943,2010,27,4.6,2025-06-24,зачет
3944,2131,19,4.6,2024-11-15,экзамен
3945,7042,7,4.5,2025-04-18,курсовая
3946,7868,48,4.4,2025-04-21,зачет
3947,6354,40,3.5,2024-09-12,экзамен
3948,8182,25,2.7,2025-03-07,экзамен
3949,277,13,3.2,2025-03-29,экзамен
3950,4094,27,3.3,2025-04-17,курсовая
3951,917,33,3.2,2024-11-22,экзамен
3952,8500,10,4.5,2024-11-03,зачет
3953,7620,31,4.8,2025-03-01,зачет
3954,5626,12,4.9,2024-09-15,экзамен
3955,1117,10,3.9,2025-05-25,курсовая
3956,6788,29,3.6,2025-01-08,зачет
3957,7816,28,4.2,2024-11-16,зачет
3958,7441,41,3.4,2025-05-17,экзамен
3959,6958,24,2.0,2024-09-30,экзамен
3960,4976,9,2.0,2024-09-06,экзамен
3961,6309,32,4.8,2025-02-14,курсовая
3962,9238,45,4.4,2025-05-10,экзамен
3963,7521,28,4.5,2024-12-27,экзамен
3964,6301,7,3.4,2025-03-31,экзамен
3965,9838,42,2.8,2025-01-30,курсовая
3966,9398,38,2.8,2024-12-19,зачет
3967,263,24,3.8,2024-10-10,экзамен
3968,4515,48,5.0,2025-01-29,курсовая
3969,848,49,3.4,2025-06-03,курсовая
3970,1199,25,2.5,2025-06-02,курсовая
3971,5394,38,4.4,2025-04-01,экзамен
3972,6967,25,2.3,2024-11-23,экзамен
3973,5527,13,3.0,2024-11-18,курсовая
3974,4386,26,2.1,2024-09-29,курсовая
3975,2307,38,3.7,2024-09-26,зачет
3976,3125,15,2.3,2025-01-06,экзамен
3977,9158,8,2.3,2025-06-18,экзамен
3978,510,43,4.9,2025-01-25,курсовая
3979,3839,10,3.1,2024-09-09,курсовая
3980,1856,13,4.3,2025-05-31,экзамен
3981,2078,22,4.4,2025-02-11,зачет
3982,2471,21,2.8,2025-01-20,экзамен
3983,931,31,3.7,2025-06-05,курсовая
3984,496,49,4.4,2024-11-13,курсовая
3985,7986,28,4.7,2024-09-12,экзамен
3986,3654,17,4.6,2025-04-14,зачет
3987,6451,17,4.4,2025-02-16,зачет
3988,210,33,4.6,2025-06-26,курсовая
3989,1041,3,4.3,2025-01-28,зачет
3990,5801,38,4.6,2025-03-24,курсовая
3991,474,10,2.3,2025-02-22,зачет
3992,8963,1,2.5,2025-02-03,экзамен
3993,4656,9,4.5,2025-01-20,экзамен
3994,1616,15,2.9,2024-09-27,курсовая
3995,4731,43,3.4,2025-02-02,экзамен
3996,350,45,2.6,2025-02-28,зачет
3997,3233,4,2.7,2025-06-14,зачет
3998,2466,15,3.3,2024-10-22,зачет
3999,5927,11,3.1,2024-11-24,курсовая
4000,2626,26,4.0,2024-09-30,зачет
4001,1336,15,2.7,2024-09-29,экзамен
4002,4389,15,2.9,2025-06-23,экзамен
4003,9155,28,2.4,2025-03-01,экзамен
4004,9096,32,2.4,2025-05-29,курсовая
4005,6468,14,3.6,2024-11-13,зачет
4006,2954,37,2.7,2025-05-20,зачет
4007,6839,16,3.6,2024-10-23,курсовая
4008,6805,22,4.1,2025-05-10,экзамен
4009,6829,32,2.8,2024-09-18,курсовая
4010,6776,23,3.9,2025-05-09,курсовая
4011,4631,23,2.2,2024-10-23,зачет
4012,3622,40,3.9,2025-05-29,экзамен
4013,9850,30,3.0,2025-05-24,зачет
4014,1725,10,4.9,2024-11-19,экзамен
4015,4252,48,4.5,2025-06-16,зачет
4016,4288,11,2.7,2025-04-12,курсовая
4017,7721,5,4.1,2024-11-05,курсовая
4018,7588,23,2.8,2025-05-12,курсовая
4019,9963,42,4.2,2024-10-25,курсовая
4020,2870,22,2.2,2025-02-28,экзамен
4021,7887,19,4.6,2024-12-01,экзамен
4022,5233,24,3.2,2025-03-17,курсовая
4023,5555,32,2.1,2025-02-08,курсовая
4024,2520,11,3.3,2025-04-15,курсовая
4025,8443,20,3.3,2025-02-24,экзамен
4026,1125,22,3.5,2025-04-19,экзамен
4027,8763,13,2.3,2025-04-24,экзамен
4028,741,6,3.4,2025-04-07,зачет
4029,8460,28,3.9,2025-06-22,курсовая
4030,4678,7,4.4,2025-06-29,курсовая
4031,4292,4,4.6,2025-03-22,зачет
4032,3876,35,2.4,2024-09-27,курсовая
4033,6779,26,2.4,2024-09-28,зачет
4034,1081,4,4.0,2024-10-11,курсовая
4035,5594,33,4.9,2025-03-07,экзамен
4036,1432,27,3.7,2025-02-07,экзамен
4037,6112,46,4.1,2025-03-28,курсовая
4038,2216,1,3.1,2025-01-13,зачет
4039,8718,13,4.8,2025-05-26,курсовая
4040,1177,46,3.0,2024-11-24,зачет
4041,1463,12,4.4,2024-09-17,зачет
4042,2925,40,4.6,2025-02-05,курсовая
4043,184,7,2.0,2024-11-09,экзамен
4044,8514,43,4.2,2024-11-22,курсовая
4045,7850,13,3.3,2025-04-22,курсовая
4046,1778,40,2.7,2025-01-19,зачет
4047,7432,39,2.5,2024-12-17,экзамен
4048,8432,34,3.0,2024-10-09,зачет
4049,7154,31,4.9,2024-09-21,курсовая
4050,4710,6,2.7,2025-04-15,курсовая
4051,4867,4,3.7,2025-02-05,курсовая
4052,760,36,4.8,2025-06-09,курсовая
4053,3389,20,3.4,2025-02-01,экзамен
4054,1204,19,4.0,2025-03-26,курсовая
4055,681,22,3.3,2025-06-15,экзамен
4056,7851,32,2.7,2025-04-17,зачет
4057,2886,22,4.1,2025-06-16,зачет
4058,3249,40,5.0,2024-09-12,зачет
4059,3700,25,3.0,2025-04-18,экзамен
4060,9012,49,2.3,2025-04-03,зачет
4061,5857,35,2.2,2024-11-26,курсовая
4062,4995,29,2.8,2024-09-20,курсовая
4063,344,35,2.8,2025-06-03,зачет
4064,2254,8,3.8,2024-10-11,экзамен
4065,8661,49,4.9,2025-01-05,курсовая
4066,1733,27,4.9,2025-06-29,курсовая
4067,2431,45,4.3,2025-06-19,экзамен
4068,798,23,3.1,2025-02-10,зачет
4069,549,35,4.0,2025-03-12,зачет
4070,9625,32,4.7,2025-02-27,зачет
4071,7725,15,2.8,2025-01-24,экзамен
4072,7297,40,3.2,2025-06-19,зачет
4073,6786,22,4.1,2025-01-07,зачет
4074,4577,17,3.2,2024-09-16,курсовая
4075,511,37,4.4,2025-03-11,зачет
4076,2982,17,3.9,2025-01-01,курсовая
4077,2140,47,3.6,2024-10-29,экзамен
4078,6083,40,2.4,2025-02-16,зачет
4079,2639,40,3.2,2025-02-01,экзамен
4080,7260,23,3.8,2024-12-09,экзамен
4081,6487,20,3.9,2025-05-15,курсовая
4082,3059,4,2.7,2024-11-10,зачет
4083,2875,10,3.7,2025-02-08,курсовая
4084,994,26,4.4,2025-04-04,курсовая
4085,8984,6,4.2,2025-06-17,зачет
4086,4929,15,3.2,2024-10-08,зачет
4087,38,31,4.0,2025-06-15,курсовая
4088,6736,43,3.6,2024-09-06,курсовая
4089,5594,33,4.9,2025-03-24,курсовая
4090,1171,16,2.2,2025-02-21,курсовая
4091,3860,32,4.2,2025-04-04,экзамен
4092,4693,19,2.4,2025-01-12,зачет
4093,7952,48,3.0,2025-06-29,курсовая
4094,3542,16,4.9,2025-04-20,зачет
4095,8828,37,3.2,2025-03-12,зачет
4096,243,23,2.9,2025-03-03,зачет
4097,2863,45,2.1,2025-04-22,зачет
4098,5231,46,4.3,2024-12-19,курсовая
4099,4928,13,3.2,2025-03-08,экзамен
4100,3634,14,3.3,2025-02-12,экзамен
4101,6491,4,4.5,2024-10-19,зачет
4102,8095,20,2.2,2025-01-03,экзамен
4103,3719,44,3.3,2024-10-04,экзамен
4104,272,3,4.9,2024-09-23,зачет
4105,7352,40,4.4,2025-06-01,зачет
4106,1960,13,4.2,2025-03-01,экзамен
4107,6613,49,3.1,2024-11-12,экзамен
4108,8323,49,4.1,2025-05-22,экзамен
4109,8879,15,3.3,2025-03-19,зачет
4110,97,33,4.2,2024-10-08,экзамен
4111,9685,17,3.9,2024-10-21,экзамен
4112,884,2,4.6,2025-05-24,курсовая
4113,8351,41,3.3,2024-09-24,экзамен
4114,2373,14,2.5,2024-09-08,зачет
4115,1045,9,3.0,2024-10-21,зачет
4116,309,20,4.8,2024-11-10,курсовая
4117,2453,8,3.1,2025-02-04,экзамен
4118,7050,32,4.8,2025-01-04,зачет
