attendance_id,student_id,schedule_id,status,attendance_date,check_time,notes
45566,5567,15,2025-03-05,excused,,Около неожиданный уронить ныне.
45567,5599,15,2025-03-05,absent,,
45568,3818,15,2025-03-05,present,23:04:28,
45569,3661,15,2025-03-05,excused,,Обида оставить возбуждение число армейский функция дремать коммунизм.
45570,3384,15,2025-03-05,present,17:47:47,
45571,8430,29,2024-10-02,absent,,
45572,7484,29,2024-10-02,present,6:17:38,
45573,2904,29,2024-10-02,present,11:22:09,
45574,3201,29,2024-10-02,excused,,Сутки приходить засунуть сомнительный июнь сустав правление приятель.
45575,5599,29,2024-10-02,absent,,
45576,4484,29,2024-10-02,absent,,
45577,6658,29,2024-10-02,excused,,Славный бак еврейский висеть указанный монета материя возникновение.
45578,8067,29,2024-10-02,present,8:47:03,
45579,7502,29,2024-10-02,present,23:25:59,
45580,1731,29,2024-10-02,present,23:46:57,
45581,7345,29,2024-10-02,present,20:58:20,
45582,3037,29,2024-10-02,present,4:28:03,
45583,7386,29,2024-10-02,present,23:14:46,
45584,4899,29,2024-10-02,absent,,
45585,8610,29,2024-10-02,present,18:37:40,
45586,5968,29,2024-10-02,absent,,
45587,897,29,2024-10-02,excused,,Мелочь указанный господь господь жидкий.
45588,4387,29,2024-10-02,present,4:15:45,
45589,269,29,2024-10-02,present,0:37:43,
45590,2307,29,2024-10-02,late,0:08:17,
45591,8006,29,2024-10-02,present,12:27:29,
45592,1124,29,2024-10-02,absent,,
45593,3384,29,2024-10-02,present,13:25:01,
45594,6678,29,2024-10-02,present,21:54:04,
45595,1751,29,2024-10-02,absent,,
45596,2861,29,2024-10-02,present,15:16:22,
45597,9442,29,2024-10-02,present,12:47:16,
45598,4229,29,2024-10-02,present,11:41:48,
45599,1112,29,2024-10-02,absent,,
45600,3661,29,2024-10-02,absent,,
45601,1108,96,2025-02-11,present,6:36:41,
45602,6013,96,2025-02-11,present,18:42:38,
45603,9406,96,2025-02-11,present,21:55:35,
45604,7430,96,2025-02-11,present,0:34:47,
45605,6038,96,2025-02-11,present,22:26:06,
45606,314,96,2025-02-11,absent,,
45607,4484,96,2025-02-11,present,17:50:41,
45608,1284,96,2025-02-11,present,21:22:03,
45609,7448,96,2025-02-11,absent,,
45610,7035,96,2025-02-11,present,10:14:32,
45611,9517,96,2025-02-11,present,10:15:31,
45612,7139,96,2025-02-11,present,21:36:22,
45613,9788,96,2025-02-11,late,12:41:07,
45614,2698,96,2025-02-11,present,8:47:18,
45615,2291,96,2025-02-11,present,8:25:10,
45616,3175,96,2025-02-11,excused,,Военный монета способ волк.
45617,8814,96,2025-02-11,absent,,
45618,5567,96,2025-02-11,present,17:32:28,
45619,235,96,2025-02-11,present,5:44:00,
45620,3938,96,2025-02-11,present,23:56:00,
45621,2307,96,2025-02-11,present,8:17:32,
45622,6804,96,2025-02-11,present,20:12:11,
45623,7441,96,2025-02-11,present,0:23:25,
45624,4403,96,2025-02-11,present,7:47:29,
45625,2904,96,2025-02-11,present,16:08:07,
45626,5211,96,2025-02-11,present,5:23:19,
45627,2999,96,2025-02-11,present,6:28:59,
45628,4545,96,2025-02-11,present,21:09:22,
45629,5801,96,2025-02-11,present,12:38:45,
45630,8982,96,2025-02-11,present,11:40:27,
45631,3395,145,2025-04-24,present,6:49:19,
45632,8754,145,2025-04-24,present,7:31:36,
45633,3037,145,2025-04-24,present,23:38:36,
45634,8873,145,2025-04-24,present,17:54:55,
45635,7307,145,2025-04-24,absent,,
45636,3616,145,2025-04-24,present,17:29:14,
45637,6658,145,2025-04-24,present,23:50:46,
45638,8452,145,2025-04-24,present,12:29:37,
45639,897,145,2025-04-24,present,10:21:04,
45640,4661,145,2025-04-24,present,22:29:36,
45641,8067,145,2025-04-24,absent,,
45642,3549,145,2025-04-24,absent,,
45643,3087,145,2025-04-24,absent,,
45644,8006,145,2025-04-24,present,1:33:53,
45645,1228,145,2025-04-24,absent,,
45646,1635,145,2025-04-24,absent,,
45647,5787,145,2025-04-24,present,18:30:14,
45648,4966,145,2025-04-24,present,1:48:44,
45649,1811,145,2025-04-24,present,14:41:03,
45650,7169,145,2025-04-24,present,23:24:41,
45651,8610,145,2025-04-24,excused,,Изредка налоговый привлекать порт термин палата.
45652,5112,145,2025-04-24,present,8:27:14,
45653,1198,145,2025-04-24,absent,,
45654,1841,145,2025-04-24,present,20:45:08,
45655,4387,145,2025-04-24,present,7:15:19,
45656,1108,145,2025-04-24,present,8:12:32,
45657,1699,145,2025-04-24,present,4:08:49,
45658,4670,145,2025-04-24,absent,,
45659,9398,145,2025-04-24,present,3:08:01,
45660,8416,145,2025-04-24,present,18:55:36,
45661,7448,173,2025-03-10,present,15:24:01,
45662,6217,173,2025-03-10,absent,,
45663,3549,173,2025-03-10,absent,,
45664,3877,173,2025-03-10,present,13:32:19,
45665,1635,173,2025-03-10,present,22:40:59,
45666,1958,173,2025-03-10,present,1:04:44,
45667,8034,173,2025-03-10,present,17:07:42,
45668,2229,173,2025-03-10,present,10:10:05,
45669,3818,173,2025-03-10,present,3:13:01,
45670,6589,173,2025-03-10,present,10:45:29,
45671,8390,173,2025-03-10,present,8:05:40,
45672,2408,173,2025-03-10,present,8:53:20,
45673,3945,173,2025-03-10,present,1:29:13,
45674,3187,173,2025-03-10,present,2:34:48,
45675,2929,173,2025-03-10,present,3:55:30,
45676,7906,173,2025-03-10,present,7:54:31,
45677,5801,173,2025-03-10,present,16:37:14,
45678,3557,173,2025-03-10,excused,,Уничтожение отдел падать подробность ход сустав прежде бегать.
45679,6077,173,2025-03-10,present,3:24:32,
45680,8814,173,2025-03-10,present,5:28:03,
45681,1284,173,2025-03-10,present,16:55:37,
45682,7345,173,2025-03-10,present,16:25:24,
45683,97,173,2025-03-10,present,15:04:16,
45684,6013,173,2025-03-10,absent,,
45685,7430,173,2025-03-10,present,3:15:45,
45686,300,173,2025-03-10,absent,,
45687,4899,173,2025-03-10,present,21:37:14,
45688,2141,173,2025-03-10,present,4:58:13,
45689,5547,173,2025-03-10,present,15:09:31,
45690,6072,173,2025-03-10,present,21:29:23,
45691,1124,190,2024-12-02,present,5:50:18,
45692,6339,190,2024-12-02,present,3:50:26,
45693,8452,190,2024-12-02,present,13:25:21,
45694,1510,190,2024-12-02,present,2:19:34,
45695,6625,190,2024-12-02,absent,,
45696,8034,190,2024-12-02,present,0:47:20,
45697,7341,190,2024-12-02,present,21:21:19,
45698,9398,190,2024-12-02,present,1:32:54,
45699,6013,190,2024-12-02,present,15:34:58,
45700,6038,190,2024-12-02,present,3:09:06,
45701,9274,190,2024-12-02,present,5:58:15,
45702,3470,190,2024-12-02,present,0:15:34,
45703,3087,190,2024-12-02,present,19:00:08,
45704,2141,190,2024-12-02,excused,,Выдержать зарплата природа заработать мучительно успокоиться.
45705,8610,190,2024-12-02,present,12:55:42,
45706,2929,190,2024-12-02,present,9:07:27,
45707,5112,190,2024-12-02,present,8:16:52,
45708,8807,190,2024-12-02,late,8:26:29,
45709,7441,190,2024-12-02,present,12:02:58,
45710,789,190,2024-12-02,present,22:37:11,
45711,8982,190,2024-12-02,present,21:59:46,
45712,6266,190,2024-12-02,late,4:17:40,
45713,1320,190,2024-12-02,absent,,
45714,3877,190,2024-12-02,absent,,
45715,3949,190,2024-12-02,late,6:45:30,
45716,6534,190,2024-12-02,present,20:19:43,
45717,2755,190,2024-12-02,present,4:54:54,
45718,2947,190,2024-12-02,present,9:57:32,
45719,1958,190,2024-12-02,present,20:34:56,
45720,8639,190,2024-12-02,present,11:25:06,
45721,5184,475,2024-10-07,present,12:12:05,
45722,9544,475,2024-10-07,present,0:51:44,
45723,3087,475,2024-10-07,present,8:20:55,
45724,8172,475,2024-10-07,present,14:14:04,
45725,7409,475,2024-10-07,present,20:14:40,
45726,314,475,2024-10-07,present,6:47:43,
45727,8873,475,2024-10-07,present,6:36:42,
45728,7441,475,2024-10-07,late,3:02:32,
45729,5547,475,2024-10-07,present,8:30:38,
45730,3446,475,2024-10-07,present,20:32:53,
45731,6473,475,2024-10-07,absent,,
45732,9468,475,2024-10-07,absent,,
45733,6589,475,2024-10-07,present,13:11:24,
45734,1027,475,2024-10-07,present,5:08:46,
45735,269,475,2024-10-07,absent,,
45736,2881,475,2024-10-07,present,17:09:49,
45737,5468,475,2024-10-07,present,0:13:40,
45738,5801,475,2024-10-07,present,22:40:46,
45739,2698,475,2024-10-07,absent,,
45740,6406,475,2024-10-07,present,9:58:17,
45741,8430,475,2024-10-07,excused,,Полюбить зима выбирать находить роса.
45742,8982,475,2024-10-07,present,1:59:21,
45743,4661,475,2024-10-07,present,8:37:21,
45744,7046,475,2024-10-07,present,15:52:51,
45745,9482,475,2024-10-07,present,10:38:18,
45746,7035,475,2024-10-07,present,15:19:54,
45747,2904,475,2024-10-07,present,2:21:54,
45748,7508,475,2024-10-07,present,3:50:13,
45749,9235,475,2024-10-07,present,21:04:23,
45750,4403,475,2024-10-07,excused,,Степь самостоятельно аж аж смелый.
45751,7139,480,2025-06-05,late,7:23:26,
45752,1699,480,2025-06-05,present,22:21:37,
45753,5112,480,2025-06-05,excused,,Вчера чем умирать освобождение.
45754,4893,480,2025-06-05,present,14:21:17,
45755,9052,480,2025-06-05,excused,,Багровый ложиться холодно неожиданный пятеро.
45756,235,480,2025-06-05,present,22:11:38,
45757,3974,480,2025-06-05,present,1:00:52,
45758,7967,480,2025-06-05,excused,,Палка ныне решение коричневый вскинуть близко засунуть.
45759,2648,480,2025-06-05,present,2:18:35,
45760,8696,480,2025-06-05,present,18:30:08,
45761,4082,480,2025-06-05,present,8:41:08,
45762,2755,480,2025-06-05,excused,,Вскинуть дыхание миллиард.
45763,7430,480,2025-06-05,present,4:21:42,
45764,5787,480,2025-06-05,present,16:13:54,
45765,2462,480,2025-06-05,present,14:48:00,
45766,9274,480,2025-06-05,absent,,
45767,6658,480,2025-06-05,present,21:38:23,
45768,897,480,2025-06-05,present,5:33:52,
45769,102,480,2025-06-05,present,4:19:23,
45770,4996,480,2025-06-05,present,0:32:27,
45771,4229,480,2025-06-05,absent,,
45772,8931,480,2025-06-05,excused,,Лиловый порядок вытаскивать выкинуть вариант.
45773,8435,480,2025-06-05,present,16:43:27,
45774,3949,480,2025-06-05,present,21:04:57,
45775,8610,480,2025-06-05,excused,,Степь материя ночь направо.
45776,592,480,2025-06-05,present,10:02:52,
45777,1938,480,2025-06-05,present,16:33:15,
45778,7441,480,2025-06-05,present,6:42:10,
45779,9788,480,2025-06-05,present,3:21:22,
45780,6678,480,2025-06-05,absent,,
45781,3549,543,2025-03-17,present,9:14:23,
45782,6825,543,2025-03-17,present,17:04:46,
45783,1316,543,2025-03-17,late,8:20:43,
45784,2648,543,2025-03-17,absent,,
45785,2512,543,2025-03-17,present,21:12:19,
45786,9544,543,2025-03-17,present,18:55:38,
45787,3616,543,2025-03-17,excused,,Эпоха освобождение функция зима деньги разводить хлеб полоска.
45788,7352,543,2025-03-17,absent,,
45789,1198,543,2025-03-17,present,5:14:13,
45790,8610,543,2025-03-17,present,19:18:52,
45791,102,543,2025-03-17,late,14:00:43,
45792,1318,543,2025-03-17,present,21:38:54,
45793,7332,543,2025-03-17,present,1:43:12,
45794,3384,543,2025-03-17,present,10:41:17,
45795,5184,543,2025-03-17,present,22:13:29,
45796,9546,543,2025-03-17,present,7:14:19,
45797,9527,543,2025-03-17,present,23:31:54,
45798,8814,543,2025-03-17,present,0:29:55,
45799,2065,543,2025-03-17,absent,,
45800,1699,543,2025-03-17,absent,,
45801,2462,543,2025-03-17,present,17:24:26,
45802,4552,543,2025-03-17,present,4:35:03,
45803,7345,543,2025-03-17,present,8:45:48,
45804,1284,543,2025-03-17,absent,,
45805,2408,543,2025-03-17,present,7:48:33,
45806,4545,543,2025-03-17,present,9:18:39,
45807,5403,543,2025-03-17,present,11:11:33,
45808,5468,543,2025-03-17,present,17:55:47,
45809,6406,543,2025-03-17,present,6:51:22,
45810,2307,543,2025-03-17,present,1:00:16,
45811,8030,667,2024-10-28,excused,,Костер следовательно шлем актриса князь.
45812,1320,667,2024-10-28,absent,,
45813,3037,667,2024-10-28,absent,,
45814,3384,667,2024-10-28,late,23:29:03,
45815,2512,667,2024-10-28,present,17:26:05,
45816,8591,667,2024-10-28,present,17:02:27,
45817,1841,667,2024-10-28,present,23:14:42,
45818,7075,667,2024-10-28,absent,,
45819,4082,667,2024-10-28,present,22:50:54,
45820,7046,667,2024-10-28,late,20:43:15,
45821,6658,667,2024-10-28,present,13:45:14,
45822,1510,667,2024-10-28,present,15:17:07,
45823,7409,667,2024-10-28,present,14:15:20,
45824,1108,667,2024-10-28,present,15:06:17,
45825,1938,667,2024-10-28,absent,,
45826,8452,667,2024-10-28,present,13:56:39,
45827,8873,667,2024-10-28,present,10:35:27,
45828,7375,667,2024-10-28,present,15:56:15,
45829,1316,667,2024-10-28,present,17:10:00,
45830,8729,667,2024-10-28,present,13:26:59,
45831,1751,667,2024-10-28,absent,,
45832,9882,667,2024-10-28,late,5:32:06,
45833,7035,667,2024-10-28,absent,,
45834,1121,667,2024-10-28,present,6:24:10,
45835,1228,667,2024-10-28,present,2:54:07,
45836,9546,667,2024-10-28,present,2:13:37,
45837,5227,667,2024-10-28,absent,,
45838,6473,667,2024-10-28,present,3:10:37,
45839,6088,667,2024-10-28,present,21:32:23,
45840,9406,667,2024-10-28,absent,,
45841,8807,688,2024-09-27,excused,,Юный плавно бок висеть бровь.
45842,3616,688,2024-09-27,present,11:43:52,
45843,7375,688,2024-09-27,absent,,
45844,7386,688,2024-09-27,present,15:17:45,
45845,4403,688,2024-09-27,absent,,
45846,3557,688,2024-09-27,present,9:14:07,
45847,9546,688,2024-09-27,absent,,
45848,7502,688,2024-09-27,present,9:02:18,
45849,8754,688,2024-09-27,absent,,
45850,8696,688,2024-09-27,present,11:03:59,
45851,4484,688,2024-09-27,present,23:22:09,
45852,6266,688,2024-09-27,excused,,Кузнец приятель головка карандаш еврейский мрачно разуметься металл.
45853,5468,688,2024-09-27,present,21:19:42,
45854,3272,688,2024-09-27,present,4:40:44,
45855,6217,688,2024-09-27,present,16:56:41,
45856,5567,688,2024-09-27,present,18:41:11,
45857,2999,688,2024-09-27,present,4:52:00,
45858,8030,688,2024-09-27,present,9:35:57,
45859,2861,688,2024-09-27,present,10:53:26,
45860,7508,688,2024-09-27,present,8:41:18,
45861,1108,688,2024-09-27,present,20:42:53,
45862,1228,688,2024-09-27,present,1:15:21,
45863,6031,688,2024-09-27,absent,,
45864,2307,688,2024-09-27,present,12:44:02,
45865,2929,688,2024-09-27,present,1:40:00,
45866,3818,688,2024-09-27,present,14:31:20,
45867,4082,688,2024-09-27,present,3:27:35,
45868,3938,688,2024-09-27,present,18:36:25,
45869,1198,688,2024-09-27,present,18:49:11,
45870,2512,688,2024-09-27,present,11:44:56,
45871,2755,755,2025-01-28,present,23:41:40,
45872,5184,755,2025-01-28,absent,,
45873,3084,755,2025-01-28,present,22:22:17,
45874,5403,755,2025-01-28,present,15:19:40,
45875,9049,755,2025-01-28,present,14:56:23,
45876,1027,755,2025-01-28,present,7:22:46,
45877,3087,755,2025-01-28,present,14:38:33,
45878,3974,755,2025-01-28,absent,,
45879,3661,755,2025-01-28,absent,,
45880,235,755,2025-01-28,present,20:32:15,
45881,6031,755,2025-01-28,present,2:42:15,
45882,9468,755,2025-01-28,present,20:12:15,
45883,9605,755,2025-01-28,present,12:31:30,
45884,1198,755,2025-01-28,present,7:32:50,
45885,2141,755,2025-01-28,absent,,
45886,5547,755,2025-01-28,present,21:40:15,
45887,8754,755,2025-01-28,present,21:15:51,
45888,7409,755,2025-01-28,absent,,
45889,8696,755,2025-01-28,present,22:20:03,
45890,8982,755,2025-01-28,present,9:19:38,
45891,1108,755,2025-01-28,present,8:08:11,
45892,7307,755,2025-01-28,present,6:13:54,
45893,2462,755,2025-01-28,present,13:24:44,
45894,8729,755,2025-01-28,absent,,
45895,1853,755,2025-01-28,present,10:53:21,
45896,7345,755,2025-01-28,excused,,Висеть возможно сверкающий табак добиться.
45897,5599,755,2025-01-28,present,19:39:18,
45898,4670,755,2025-01-28,absent,,
45899,7386,755,2025-01-28,present,3:58:54,
45900,5394,755,2025-01-28,present,14:56:37,
45901,5567,801,2025-02-12,present,17:46:25,
45902,6715,801,2025-02-12,present,5:56:22,
45903,235,801,2025-02-12,absent,,
45904,2947,801,2025-02-12,absent,,
45905,4966,801,2025-02-12,late,15:21:16,
45906,2929,801,2025-02-12,present,8:15:00,
45907,3446,801,2025-02-12,absent,,
45908,6072,801,2025-02-12,present,4:20:42,
45909,9398,801,2025-02-12,present,23:39:22,
45910,1976,801,2025-02-12,absent,,
45911,789,801,2025-02-12,present,16:19:47,
45912,314,801,2025-02-12,present,23:57:19,
45913,8034,801,2025-02-12,excused,,Сынок потом школьный функция поймать июнь.
45914,9517,801,2025-02-12,late,15:09:08,
45915,8692,801,2025-02-12,present,11:01:52,
45916,8416,801,2025-02-12,present,18:05:01,
45917,7484,801,2025-02-12,present,17:15:33,
45918,9049,801,2025-02-12,present,21:19:54,
45919,1124,801,2025-02-12,late,12:57:38,
45920,2881,801,2025-02-12,present,14:10:25,
45921,1917,801,2025-02-12,excused,,Князь о народ ленинград тесно промолчать.
45922,9546,801,2025-02-12,present,11:54:33,
45923,2462,801,2025-02-12,present,4:30:15,
45924,5682,801,2025-02-12,present,3:06:10,
45925,6217,801,2025-02-12,present,10:24:16,
45926,1635,801,2025-02-12,present,10:36:09,
45927,1318,801,2025-02-12,present,11:57:56,
45928,3616,801,2025-02-12,late,21:50:16,
45929,2291,801,2025-02-12,present,21:36:59,
45930,3084,801,2025-02-12,present,18:54:28,
45931,9468,825,2024-12-23,present,23:33:16,
45932,3446,825,2024-12-23,absent,,
45933,778,825,2024-12-23,excused,,Пересечь скользить палата слишком мимо забирать счастье.
45934,1751,825,2024-12-23,present,13:44:37,
45935,8729,825,2024-12-23,present,4:38:00,
45936,8591,825,2024-12-23,present,15:24:48,
45937,3557,825,2024-12-23,absent,,
45938,1320,825,2024-12-23,present,2:59:51,
45939,235,825,2024-12-23,present,16:48:07,
45940,2512,825,2024-12-23,present,11:59:40,
45941,2462,825,2024-12-23,present,10:24:20,
45942,2291,825,2024-12-23,present,1:02:42,
45943,9884,825,2024-12-23,absent,,
45944,5968,825,2024-12-23,late,4:58:25,
45945,4552,825,2024-12-23,present,7:45:45,
45946,789,825,2024-12-23,present,1:56:19,
45947,8452,825,2024-12-23,present,2:27:36,
45948,4387,825,2024-12-23,present,17:59:22,
45949,5547,825,2024-12-23,present,10:29:07,
45950,5787,825,2024-12-23,late,0:45:44,
45951,97,825,2024-12-23,present,0:58:28,
45952,2141,825,2024-12-23,late,2:58:45,
45953,3661,825,2024-12-23,present,0:02:29,
45954,8639,825,2024-12-23,present,2:08:38,
45955,8246,825,2024-12-23,present,8:45:28,
45956,2881,825,2024-12-23,present,15:23:18,
45957,4082,825,2024-12-23,absent,,
45958,1198,825,2024-12-23,present,9:23:44,
45959,8696,825,2024-12-23,present,19:19:26,
45960,1124,825,2024-12-23,present,9:25:54,
45961,4996,929,2024-10-03,present,19:15:47,
45962,8072,929,2024-10-03,present,14:59:00,
45963,8814,929,2024-10-03,late,5:26:38,
45964,8331,929,2024-10-03,present,22:07:17,
45965,3395,929,2024-10-03,present,20:44:30,
45966,1121,929,2024-10-03,present,14:40:23,
45967,5787,929,2024-10-03,present,15:09:31,
45968,9527,929,2024-10-03,present,18:16:15,
45969,5394,929,2024-10-03,present,5:30:52,
45970,6038,929,2024-10-03,present,4:36:45,
45971,5801,929,2024-10-03,present,17:01:49,
45972,5968,929,2024-10-03,absent,,
45973,3616,929,2024-10-03,present,20:59:58,
45974,9884,929,2024-10-03,present,5:31:13,
45975,1027,929,2024-10-03,present,10:45:20,
45976,6072,929,2024-10-03,present,10:35:05,
45977,3131,929,2024-10-03,excused,,Тревога металл ученый пропаганда аллея избегать лететь.
45978,1283,929,2024-10-03,absent,,
45979,8034,929,2024-10-03,present,8:43:09,
45980,4670,929,2024-10-03,absent,,
45981,235,929,2024-10-03,absent,,
45982,9605,929,2024-10-03,present,22:18:08,
45983,8754,929,2024-10-03,present,20:06:40,
45984,7409,929,2024-10-03,present,17:34:28,
45985,6825,929,2024-10-03,excused,,Полоска конструкция сынок тысяча приличный.
45986,7644,929,2024-10-03,present,21:10:41,
45987,5112,929,2024-10-03,present,1:35:40,
45988,1731,929,2024-10-03,present,11:22:13,
45989,9198,929,2024-10-03,present,11:07:56,
45990,8696,929,2024-10-03,present,9:12:43,
45991,8807,1020,2025-02-10,present,0:45:10,
45992,3037,1020,2025-02-10,absent,,
45993,1228,1020,2025-02-10,present,14:59:44,
45994,9884,1020,2025-02-10,present,4:02:56,
45995,1811,1020,2025-02-10,present,21:24:03,
45996,6589,1020,2025-02-10,late,1:56:17,
45997,4552,1020,2025-02-10,excused,,Собеседник тюрьма страсть вытаскивать.
45998,8736,1020,2025-02-10,present,8:08:26,
45999,6658,1020,2025-02-10,present,20:21:01,
46000,3945,1020,2025-02-10,present,4:02:48,
46001,2904,1020,2025-02-10,present,14:44:25,
46002,9882,1020,2025-02-10,present,0:14:59,
46003,2648,1020,2025-02-10,present,1:56:46,
46004,7345,1020,2025-02-10,present,6:36:39,
46005,5227,1020,2025-02-10,present,3:57:35,
46006,3877,1020,2025-02-10,present,6:38:52,
46007,1283,1020,2025-02-10,present,9:02:36,
46008,7075,1020,2025-02-10,present,16:29:31,
46009,6013,1020,2025-02-10,present,2:22:58,
46010,3938,1020,2025-02-10,late,0:51:19,
46011,897,1020,2025-02-10,absent,,
46012,1958,1020,2025-02-10,present,11:47:16,
46013,2881,1020,2025-02-10,absent,,
46014,6072,1020,2025-02-10,present,20:12:04,
46015,5211,1020,2025-02-10,absent,,
46016,8006,1020,2025-02-10,present,21:17:30,
46017,5112,1020,2025-02-10,present,12:26:27,
46018,4403,1020,2025-02-10,present,23:39:34,
46019,2947,1020,2025-02-10,absent,,
46020,7386,1020,2025-02-10,late,4:24:33,
46021,5682,1052,2025-01-20,present,14:21:08,
46022,1811,1052,2025-01-20,present,10:27:26,
46023,1841,1052,2025-01-20,present,5:09:36,
46024,1284,1052,2025-01-20,present,6:20:48,
46025,897,1052,2025-01-20,present,4:17:50,
46026,7441,1052,2025-01-20,present,12:17:42,
46027,8172,1052,2025-01-20,absent,,
46028,9546,1052,2025-01-20,present,16:32:51,
46029,4545,1052,2025-01-20,present,5:27:09,
46030,3616,1052,2025-01-20,present,4:54:25,
46031,1124,1052,2025-01-20,present,23:57:28,
46032,7075,1052,2025-01-20,absent,,
46033,6339,1052,2025-01-20,present,10:13:10,
46034,8246,1052,2025-01-20,absent,,
46035,3446,1052,2025-01-20,present,18:29:09,
46036,1853,1052,2025-01-20,present,11:45:11,
46037,3384,1052,2025-01-20,present,8:54:49,
46038,2947,1052,2025-01-20,present,23:05:00,
46039,9049,1052,2025-01-20,present,23:33:42,
46040,592,1052,2025-01-20,present,20:34:59,
46041,7169,1052,2025-01-20,present,11:58:32,
46042,6658,1052,2025-01-20,present,0:57:48,
46043,6406,1052,2025-01-20,present,13:04:09,
46044,9442,1052,2025-01-20,present,6:53:22,
46045,8982,1052,2025-01-20,excused,,Висеть ложиться непривычный мелочь жидкий ведь редактор.
46046,2065,1052,2025-01-20,present,17:29:41,
46047,3037,1052,2025-01-20,absent,,
46048,4033,1052,2025-01-20,absent,,
46049,8430,1052,2025-01-20,absent,,
46050,6589,1052,2025-01-20,present,6:25:54,
46051,7035,1091,2025-02-26,present,15:45:33,
46052,1917,1091,2025-02-26,present,2:55:08,
46053,3974,1091,2025-02-26,present,11:17:58,
46054,5403,1091,2025-02-26,present,4:53:04,
46055,5468,1091,2025-02-26,absent,,
46056,6266,1091,2025-02-26,absent,,
46057,5547,1091,2025-02-26,present,11:18:51,
46058,8006,1091,2025-02-26,present,12:48:34,
46059,1108,1091,2025-02-26,present,2:53:58,
46060,2929,1091,2025-02-26,present,12:11:59,
46061,3877,1091,2025-02-26,present,5:13:19,
46062,7906,1091,2025-02-26,present,5:27:42,
46063,2755,1091,2025-02-26,present,0:44:00,
46064,5694,1091,2025-02-26,present,9:58:52,
46065,7075,1091,2025-02-26,present,2:45:55,
46066,9527,1091,2025-02-26,present,23:18:54,
46067,2904,1091,2025-02-26,present,16:25:27,
46068,1124,1091,2025-02-26,present,3:03:37,
46069,5968,1091,2025-02-26,absent,,
46070,1228,1091,2025-02-26,present,2:59:00,
46071,8331,1091,2025-02-26,absent,,
46072,6534,1091,2025-02-26,present,16:51:59,
46073,7508,1091,2025-02-26,present,21:47:26,
46074,7169,1091,2025-02-26,present,15:19:34,
46075,3818,1091,2025-02-26,absent,,
46076,8390,1091,2025-02-26,present,21:03:09,
46077,8246,1091,2025-02-26,late,12:08:18,
46078,1958,1091,2025-02-26,present,11:37:07,
46079,1853,1091,2025-02-26,late,19:40:46,
46080,6077,1091,2025-02-26,absent,,
46081,9882,1124,2025-06-19,present,21:50:40,
46082,1198,1124,2025-06-19,present,10:50:55,
46083,8696,1124,2025-06-19,absent,,
46084,8246,1124,2025-06-19,present,22:44:39,
46085,608,1124,2025-06-19,absent,,
46086,3201,1124,2025-06-19,present,18:09:01,
46087,7035,1124,2025-06-19,present,1:28:16,
46088,1699,1124,2025-06-19,absent,,
46089,1635,1124,2025-06-19,present,5:47:08,
46090,4033,1124,2025-06-19,present,9:24:44,
46091,9546,1124,2025-06-19,present,20:19:49,
46092,2141,1124,2025-06-19,present,10:16:31,
46093,300,1124,2025-06-19,present,12:19:28,
46094,8331,1124,2025-06-19,excused,,Возбуждение скрытый лапа граница.
46095,8729,1124,2025-06-19,excused,,Строительство банк стакан художественный вряд ведь тута уронить.
46096,311,1124,2025-06-19,present,16:21:09,
46097,5468,1124,2025-06-19,absent,,
46098,9605,1124,2025-06-19,absent,,
46099,5682,1124,2025-06-19,present,14:27:36,
46100,2881,1124,2025-06-19,absent,,
46101,3461,1124,2025-06-19,absent,,
46102,7409,1124,2025-06-19,present,8:45:16,
46103,6715,1124,2025-06-19,present,23:09:08,
46104,6589,1124,2025-06-19,present,6:40:24,
46105,3877,1124,2025-06-19,present,17:38:57,
46106,4873,1124,2025-06-19,present,21:07:38,
46107,3272,1124,2025-06-19,present,15:54:36,
46108,5184,1124,2025-06-19,present,23:50:20,
46109,7502,1124,2025-06-19,present,17:27:03,
46110,2947,1124,2025-06-19,excused,,Изменение рассуждение монета изучить куча рис.
46111,7386,1223,2024-10-15,absent,,
46112,2065,1223,2024-10-15,present,11:08:53,
46113,3395,1223,2024-10-15,present,8:10:32,
46114,2229,1223,2024-10-15,present,21:59:48,
46115,2307,1223,2024-10-15,excused,,Полностью носок лиловый хотеть спалить сомнительный неудобно.
46116,9884,1223,2024-10-15,absent,,
46117,7341,1223,2024-10-15,excused,,Инструкция отдел монета.
46118,592,1223,2024-10-15,absent,,
46119,3461,1223,2024-10-15,present,14:32:53,
46120,4484,1223,2024-10-15,late,2:13:43,
46121,4229,1223,2024-10-15,absent,,
46122,1198,1223,2024-10-15,present,20:36:58,
46123,7352,1223,2024-10-15,absent,,
46124,102,1223,2024-10-15,present,13:27:29,
46125,7644,1223,2024-10-15,absent,,
46126,4552,1223,2024-10-15,absent,,
46127,6031,1223,2024-10-15,present,0:54:56,
46128,1228,1223,2024-10-15,present,0:13:03,
46129,5403,1223,2024-10-15,present,5:56:01,
46130,8067,1223,2024-10-15,present,7:18:37,
46131,2648,1223,2024-10-15,absent,,
46132,7409,1223,2024-10-15,present,3:04:54,
46133,5184,1223,2024-10-15,present,3:40:46,
46134,3446,1223,2024-10-15,late,21:39:37,
46135,9049,1223,2024-10-15,present,5:21:32,
46136,6217,1223,2024-10-15,present,0:31:29,
